Tx_0 Batt,Tx_0 Time,Tx_1 Batt,Tx_1 Time,Tx_2 Batt,Tx_2 Time,Tx_3 Batt,Tx_3 Time,Tx_4 Batt,Tx_4 Time,Tx_5 Batt,Tx_5 Time,Tx_6 Batt,Tx_6 Time,Tx_7 Batt,Tx_7 Time,X_Coord,Y_Coord,Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.28268121440033,-58.65053223608777,-74.13951943770984,-70.00555668720875,-82.48565978963379,-72.55106045439955,-70.0448737162985,-68.98232456304156
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.45787044849317,-57.28912786928224,-74.61183126838385,-69.1497918517232,-75.40354635571278,-71.38168991316921,-66.42822936177922,-66.75387758134042
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.06641118290402,-60.19166736609901,-74.34046097558144,-70.98666766009715,-83.31619753333713,-71.56214051235007,-70.98947309238558,-71.27031023661807
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-64.0557836643506,-59.18374320615281,-73.32371639175025,-69.5100922691503,-78.70992153313968,-70.25012949044411,-70.51724635836385,-73.67832897456876
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.94593135019063,-58.24475170730368,-70.96397954078722,-70.39443175679962,-79.89652479551187,-68.54813185639931,-68.38282807567522,-72.1072680281595
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-69.26552092344575,-54.741718595550935,-67.42822936177922,-68.29830129708998,-80.59423158794687,-71.7461816098355,-66.60575677877881,-70.93328675140911
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.77208356509345,-58.736465663220926,-72.38529675703805,-72.30979299426944,-79.66570436131423,-73.34626080757147,-70.57301172054332,-71.26458970593457
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-65.68017496334002,-56.124782687484156,-72.51062960220045,-68.20046445458742,-82.37751304537171,-70.82659591003691,-70.94398922399122,-74.8926430938596
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.40045332474135,-60.778925931197776,-73.85511218369012,-70.81576039861523,-81.52691440400221,-71.9471828759194,-70.55609524257426,-72.51062960220045
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.57493459503038,-54.70716053882089,-72.82899517026098,-65.08068438527067,-83.2202993333387,-71.91526565219732,-68.69704543076185,-73.98459801636524
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-70.4355336098074,-55.23719352548201,-73.24031826960822,-69.3157852845114,-80.03549084990507,-71.94398922399122,-71.44609774239657,-70.05844665429129
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.0093401995706,-61.0518376357293,-73.46263081858571,-67.30091616796464,-85.11905823962583,-72.0066808275838,-67.84943577199925,-75.47217684173246
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.86080424494914,-56.99092635505495,-70.89510743706995,-68.56990354266775,-77.33045459773365,-70.2511889751824,-68.86255377829143,-72.35544823113669
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.26561242390198,-57.96809289702898,-75.74472009485281,-70.28523232861035,-83.20736053104017,-74.13707011103975,-72.76689168137743,-71.68662301331064
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.73393793828109,-58.34983446499237,-74.04038021356007,-63.75387758134042,-78.3452266373214,-70.76321603686014,-69.22309108837197,-73.11871816026543
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.86958702272894,-55.62603416612998,-69.09846385597695,-68.77802664649444,-78.42540244162483,-71.3603806637057,-71.8649635054852,-72.15846614671482
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.47210204302955,-57.91745275367187,-72.05160057242433,-71.83328604181068,-77.84943577199925,-68.99251803997174,-71.28415372896282,-71.82778641866291
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-64.39646866135408,-61.0518376357293,-71.38168991316921,-65.2659745994656,-80.2968458335639,-71.75076765653057,-74.4420662864564,-77.37859119208187
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-65.96397954078722,-59.56852997133667,-71.04382146524468,-70.48912237972183,-84.56769241851977,-72.84606827350484,-68.95324835918673,-73.12282342498135
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.2968458335639,-58.2638320870677,-70.85967329841829,-66.35446550262662,-80.81956627205453,-72.08813786830399,-68.32055873499954,-70.90183344607169
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.07000223178025,-58.1599363854078,-71.07323042667383,-66.75664528087542,-82.36939559304976,-68.33849132892492,-72.19398758001033,-73.44651505936415
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-69.06115396983077,-57.860804244949136,-69.35426208583131,-66.72814272119957,-83.80637084484125,-74.95604838048654,-70.78033900128864,-74.10659653213717
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.37865074875008,-59.827272088213604,-71.21496292358376,-68.74873596610789,-83.20895525287416,-71.06345805146371,-70.93095540263513,-71.60769638176492
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-71.46098539516699,-61.53416065415756,-69.19704841545317,-65.86648922991593,-79.96811048994248,-74.48301446446014,-70.48608542540978,-69.12669619301249
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.65045672671123,-54.607910716306165,-73.42970304473039,-66.4531405895463,-82.28523232861035,-74.77892593119778,-70.98727277007434,-74.38097169713443
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.31416153486857,-57.16076257093009,-71.51752299585137,-70.76231105770232,-78.81397910184226,-73.39153046965582,-69.50575471470152,-71.12026616964928
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.15901699641901,-59.15965047306689,-69.07807569786763,-66.21992280746029,-81.61264969874951,-73.39493772353434,-72.39089244558893,-72.52187422427498
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.43575663032324,-60.11815718918058,-70.22966135293716,-69.3157852845114,-77.61775683716151,-77.15672686197323,-70.64448104567391,-71.90876534540836
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.48565978963379,-58.49026314928757,-73.68170322828304,-71.91923506675235,-82.3360254448151,-66.40354635571278,-70.66161969738418,-74.19166736609901
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.76231105770232,-57.06345805146371,-73.26908661891483,-69.38529675703805,-79.94964402183517,-74.58756392747443,-71.28268121440033,-73.76231105770232
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.99617747682579,-57.2306030978565,-71.41603549162117,-69.06051345930784,-78.95324835918673,-72.2638320870677,-69.26374847782107,-72.65215382092931
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-71.08377126102212,-58.94173386213215,-67.32896838383196,-72.8329172008661,-84.10757853605519,-72.15863033534009,-70.90876534540836,-76.12090514400425
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.55160555040203,-57.62946108764528,-70.50859857326927,-70.88208751887618,-82.29726688558662,-73.20893270191097,-71.94604690101735,-73.56852997133667
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-64.20563093257462,-55.02798266267497,-73.68170322828304,-67.793976136833,-80.6301618070532,-76.50538697916832,-71.99812145758239,-73.19398758001033
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-69.60550575382528,-56.30199876756441,-68.20482100983254,-65.80288469400095,-80.91745275367187,-72.3157852845114,-70.51724635836385,-72.51062960220045
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.10623133961091,-61.53786448568343,-77.15672686197323,-70.29811656158044,-81.73199946683981,-70.2983587082746,-71.56797213340407,-73.66416474571663
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-65.55973981547433,-60.49707244828244,-74.61988888846426,-67.82389004726495,-85.06664774835642,-72.09535935985397,-69.2234704120735,-73.00555668720875
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-65.94494164950602,-59.656712693817084,-74.81693351166015,-69.24475170730368,-84.53524595302478,-70.2234704120735,-69.79523621457534,-70.80653604869583
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-66.91730645035754,-58.345796656804296,-69.68675182727847,-70.63422817018534,-81.81058236487281,-69.87350498369942,-71.4704655329123,-71.50428828761578
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.59207027184361,-56.91178653946909,-75.58665868889753,-69.27823214498542,-82.73469625411015,-74.38097169713443,-71.53198283305403,-70.39058852301163
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-65.58520078077173,-56.896450170411896,-73.39676551170992,-69.37154333770594,-80.71005336861886,-73.18170563847461,-73.84504557539168,-74.95604838048654
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-64.98417178914735,-56.77385169766187,-71.55609524257426,-70.54606157071986,-79.36417123980047,-71.12755911722513,-69.65133583719741,-71.79939958680782
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.14561987994034,-63.156726861973226,-71.48608542540978,-73.33655671652159,-78.6962631909486,-72.89638439036868,-67.17728620737404,-73.52518973588701
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.59632386203351,-57.73694691531176,-69.38687566766123,-65.79838732318764,-82.15613845532826,-72.63059701727813,-70.88570984486537,-68.99598432809219
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-68.28038174455543,-57.290523420867075,-71.6301618070532,-65.90759257056976,-81.28094644600445,-74.69442308751643,-73.8926430938596,-71.89941014529364
,0.0,4.2,0.0,4.16,0.0,,0.0,,0.0,4.13,0.0,4.16,0.0,4.18,0.0,3,3,-67.93622950132185,-57.10003628144129,-71.06345805146371,-68.05274625141271,-83.34170682642547,-69.37656359079693,-72.05083427773076,-70.94494164950602
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.02891081654828,-57.09698256482703,-71.96506634076329,-70.84606827350484,-81.35398630363466,-73.5855701544658,-74.63663036174273,-70.10785245033608
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.24431911842666,-59.37619919348218,-73.36797597823313,-70.79567148332035,-80.2968458335639,-71.90301674533272,-72.37619919348218,-69.03193735270753
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.37855209936811,-61.30979299426944,-72.15863033534009,-70.52303222823534,-78.16903187052105,-72.24216590247235,-68.30303331125738,-71.98947309238558
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.42945726716698,-61.58665868889753,-69.23404091595043,-70.74318889983304,-80.88570984486537,-69.86255377829143,-68.00094180924603,-72.10623133961091
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-63.90759257056976,-57.50428828761578,-72.15281762193865,-67.62603416612998,-81.77208356509345,-69.86507532234641,-69.58536149117295,-73.5220786917612
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.73899681987152,-57.984580338396285,-76.54859928646792,-67.75664528087542,-78.01684004746588,-73.48912237972183,-72.528903954779,-72.73199946683981
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.51218802054048,-56.962490026628274,-71.06345805146371,-68.78364020161368,-81.77154983282477,-72.57957585274622,-67.98232456304156,-72.05389518107512
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.05508282662143,-57.76213904600871,-71.29830129708998,-69.82651326624644,-85.33655671652159,-74.39407823946041,-70.60769638176492,-71.28912786928224
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-63.616066586114584,-55.86255377829143,-73.37865074875008,-71.13769071764676,-79.02261012722984,-72.30747342859235,-70.90028709395602,-73.57417380010688
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.52303222823534,-62.11905823962583,-70.096220425772,-71.95608711329332,-82.33900417029602,-70.69078674641088,-69.20901661676645,-75.68922300022977
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.05218686060226,-54.692814971955514,-70.5394950596147,-65.37612461318703,-76.05334777894892,-69.10191649921033,-72.17742785269489,-71.17896156772332
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-64.43467253865744,-58.15863033534009,-73.15972515891264,-70.05160057242433,-81.79567148332035,-72.1851863336847,-71.01236490821006,-71.55537428722175
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.51267479943705,-58.87354073068154,-75.97783431253883,-68.56534436865753,-84.53524595302478,-71.96506634076329,-69.2569464607294,-75.21539646144053
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-63.476558537957445,-53.05334777894892,-72.49002907769898,-69.82565826915094,-80.04382146524468,-68.74171859555094,-70.37855209936811,-71.93600426087119
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.4463177894178,-58.09535935985397,-73.37503516676672,-65.68720771029005,-79.97670160320389,-74.20736053104017,-68.46870432949648,-71.81956627205453
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.12096185587262,-59.574934595030385,-72.96329371829523,-68.40657148715648,-80.77108924531098,-71.82778641866291,-72.614666998417,-73.30075826801706
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.29187842795383,-58.16585795310364,-70.45603489421468,-72.19166736609901,-83.34850990865239,-73.98459801636524,-72.45962794903835,-74.09630467750945
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.42295780448795,-56.81718204348425,-74.00406221999864,-68.3331282014989,-83.42254029513381,-73.6363412078671,-71.52606329641564,-70.50617803035067
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-68.70259033418046,-59.40632385378865,-73.31416153486857,-69.86911521577161,-81.51353268506658,-74.062220800711,-73.84504557539168,-69.91426068370136
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.82565826915094,-58.36241647450808,-70.76423988434483,-66.20482100983254,-82.14561987994034,-73.73469625411015,-71.9048432792433,-73.108329934742
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.05274625141271,-60.48301446446014,-70.89652479551187,-67.70631438539705,-80.12553811973505,-76.9106711923914,-72.65671269381708,-72.12474495085863
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.0281696394082,-59.52695271844979,-70.47325137927291,-68.96397954078722,-79.20901661676645,-72.05389518107512,-72.10206045930887,-75.34821568816673
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.90789521870423,-59.195592446477434,-72.29872630676748,-68.45603489421468,-80.28912786928224,-71.51752299585137,-68.2286088452919,-69.81397910184226
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-64.29783138665744,-60.10814471201684,-72.05508282662143,-69.75765559182615,-79.55973981547433,-71.36959078832079,-67.3522181615267,-69.70992153313968
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.58026117139066,-61.44185242450851,-73.28353698242395,-74.8630359505117,-83.84723388419359,-71.90876534540836,-71.28991327844498,-72.06051345930784
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-71.22307982985183,-57.908765345408355,-71.57547769206369,-71.17634591998801,-81.63059701727813,-76.60922161020686,-67.6783149360621,-73.06641118290402
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.69176870316676,-58.49002907769898,-72.30744444801103,-69.48906993160406,-78.77786055834166,-75.53416065415756,-68.86486037772195,-71.50517312019846
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.65646224099622,-58.00649391691198,-69.23719352548201,-72.74507401106561,-80.58026117139066,-71.12553811973505,-74.06199860257851,-72.73317796010433
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.93328675140911,-54.01683195531129,-71.82565826915094,-72.03037021422135,-83.58756392747443,-69.78507224389456,-73.44695744043146,-74.71391918537881
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.16943058098822,-59.313722215969946,-72.54421718672076,-74.10874227394383,-82.99617747682579,-69.87350498369942,-74.71026788289194,-68.22071358985785
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-63.95158076970968,-54.79424526634213,-71.81279980001577,-72.22204833556049,-81.42295780448795,-70.4950010356151,-71.37255969959382,-70.4644332908265
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.49576071592485,-56.223470412073496,-72.34069517406205,-69.45787044849317,-80.76832868326449,-75.15844037483201,-70.29052342086707,-70.24123701418804
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-69.77257396515226,-56.44968227816294,-73.14561987994034,-68.41302103993576,-80.99937372746199,-74.96422815896102,-69.82659591003691,-71.44669358066534
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-70.65831878675846,-58.57957585274622,-71.77108924531098,-69.76832868326449,-81.61142008162126,-74.79899993334827,-69.37099943623952,-72.24216590247235
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-63.99598432809219,-53.68720771029005,-68.81961213981967,-67.10191649921033,-80.57882649992075,-71.87384423333776,-70.43570753173952,-70.30091616796464
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-68.4596694363106,-55.3452266373214,-72.27823214498542,-73.53452818100352,-81.67741630670682,-69.19704841545317,-73.8926430938596,-73.61194992662082
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.84606827350484,-56.506075998268926,-69.81397910184226,-66.61606658611458,-81.94173386213215,-69.3551891256286,-72.82354291664383,-70.76423988434483
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.97827413392993,-56.15526493994098,-66.40354635571278,-69.429211354013,-84.07893984558946,-72.30747342859235,-71.1599363854078,-74.86094010968935
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.45603489421468,-59.33602544481511,-72.96087755498331,-68.74992064847923,-82.00555668720875,-69.70992153313968,-72.18170563847461,-72.20226215252531
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.429211354013,-58.510092269150306,-71.64661122080653,-71.40632385378865,-79.22739799973405,-75.65831878675846,-73.08367420798535,-72.06039714867038
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.59332838792103,-60.090583318356735,-71.14852466815883,-71.45962794903835,-80.76213904600871,-71.47210204302955,-70.28806826984206,-71.34874795425925
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.77154983282477,-53.37612461318703,-69.43467253865744,-69.0281696394082,-80.68621315732517,-71.93600426087119,-73.12858183965174,-72.2860061689419
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.96729635346374,-59.17742785269489,-70.10543524425772,-70.37154333770594,-78.74250928423051,-72.33318837513025,-67.12912830855967,-71.2274493134594
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.07330931895056,-58.78316390013356,-72.44609774239657,-66.41848742160094,-78.74250928423051,-73.8272720882136,-70.61044891058773,-74.60312415092878
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-63.75169208875606,-56.298358708274606,-69.05233584934442,-67.71784370839468,-81.43080242747975,-72.49477931622582,-68.58250308837576,-71.16301732270453
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.2236111023755,-58.320332064458114,-75.15362621730117,-70.45285103992882,-82.46769199763207,-68.23379515876758,-72.00797842933295,-73.04557895850508
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.86080424494914,-60.090583318356735,-73.00555668720875,-71.95354415239674,-82.28523232861035,-68.88041303949392,-70.97558370072689,-68.60791071630616
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.47210204302955,-60.28594033808537,-73.32055582211123,-68.35953088561106,-81.78993138309164,-71.14852466815883,-70.75344068045094,-73.68011299836664
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.8066248149769,-59.96729790226664,-71.06083887053963,-70.60660654466072,-81.19842674844233,-72.94405661315164,-73.71832734227782,-73.86662795469711
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-68.15965047306689,-58.00649391691198,-67.09794484665797,-65.43856522284202,-79.37906375648726,-73.9395527377486,-72.74450083931893,-72.1851863336847
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-65.76863946066676,-56.29643872528135,-75.56769241851977,-71.59632386203351,-83.77892593119778,-74.38768174756926,-70.35491569289876,-76.09485330907285
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.64751204913291,-59.28038174455543,-72.87105588609836,-70.65053223608777,-81.68855513822629,-72.7429448026174,-74.63663036174273,-71.86595293648018
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.27885617501435,-54.668420944785794,-72.98217630442517,-71.15965047306689,-79.62356923336255,-71.27885617501435,-76.06119792509972,-73.4592628933732
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-68.19559244647743,-59.53880832175018,-73.33020590525851,-66.42160114258077,-81.79513661683823,-71.8827413711955,-73.2202993333387,-70.58736621778345
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-69.71391918537881,-58.54421718672076,-70.39058852301163,-70.61466881308223,-82.39153046965582,-70.65563488622664,-70.98458033839628,-72.0995221625883
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.77208356509345,-56.78364020161368,-72.82212659258727,-69.3793683080492,-78.63762881061004,-71.81956627205453,-67.99251803997174,-71.2968458335639
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-67.63059701727813,-53.32896838383196,-71.39810536506829,-72.34760570148468,-81.49002907769898,-74.61183126838385,-69.35174129989063,-73.13638161213159
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-66.76832868326449,-57.08940817621152,-69.26915713631617,-74.64807858987872,-79.20901661676645,-76.149740719289,-73.30583144045421,-71.93354041309503
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-62.428229361779216,-62.60922161020686,-74.08606337314741,-69.68621315732517,-80.73694691531176,-71.2274493134594,-71.51606886140081,-69.25587763468513
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-64.00094180924603,-59.934719780657886,-72.24321275757791,-72.82293418789318,-79.81633919304781,-72.35398630363466,-71.06039714867038,-73.98666766009715
4.18,0.0,4.19,0.0,4.16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,3,-70.56769241851977,-57.91489781482785,-72.48175679487062,-71.10206045930887,-85.57630689931322,-71.61044891058773,-70.88570984486537,-72.32093803579022
