Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord,RSSI_Mean,RSSI_Variance,RSSI_Median
-83,-74,127,-70,-62,-52,-72,-75,7,3,-45.125,4922.982142857143,-71.0
127,-73,127,-71,-62,-52,-73,-75,7,3,-19.0,8177.428571428572,-66.5
127,127,127,-73,-82,-72,-78,127,7,1,25.375,11812.267857142857,27.5
127,127,127,-73,-84,-73,-81,127,7,1,24.625,11991.410714285714,27.0
127,127,127,-73,127,-73,-80,127,7,1,51.125,10970.410714285714,127.0
127,127,127,-74,-82,-72,-82,127,7,1,24.75,11960.5,27.5
127,127,127,-73,127,-73,-82,127,7,1,50.875,11045.839285714286,127.0
127,127,-83,-73,127,-74,-81,127,7,1,24.625,11988.55357142857,27.0
127,127,127,-74,-82,-74,-81,127,7,1,24.625,11985.982142857143,26.5
127,127,127,-75,127,-74,-79,127,7,1,50.875,11040.125,127.0
127,127,127,-74,-80,127,127,127,7,1,76.0,8920.285714285714,127.0
127,127,127,-73,-80,-74,-79,127,7,1,25.25,11837.357142857143,27.0
127,127,127,-73,127,-74,-80,127,7,1,51.0,11006.0,127.0
127,127,127,127,-80,-74,-80,127,7,1,50.125,11260.125,127.0
127,127,127,-73,-80,-74,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,127,-79,-74,-80,127,7,1,50.25,11223.07142857143,127.0
127,127,127,-73,-80,-74,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,-73,-79,-74,-80,127,7,1,25.25,11837.357142857143,27.0
127,127,127,-73,-80,-74,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,-73,-80,-74,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,127,127,-74,-80,127,7,1,76.0,8920.285714285714,127.0
127,127,127,-73,-80,-74,-83,127,7,1,24.75,11958.5,27.0
127,127,127,127,-80,-73,-79,127,7,1,50.375,11187.69642857143,127.0
127,127,127,-73,-80,-73,-78,127,7,1,25.5,11779.42857142857,27.0
127,127,127,-73,-80,127,-80,127,7,1,50.25,11224.785714285714,127.0
127,127,127,127,-80,-74,-80,127,7,1,50.125,11260.125,127.0
127,127,127,-74,127,127,-80,127,7,1,76.0,8920.285714285714,127.0
127,127,127,-74,-79,-74,127,127,7,1,51.0,11004.285714285714,127.0
127,127,127,-73,-79,-73,-80,127,7,1,25.375,11809.125,27.0
127,127,127,-74,-80,-73,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,-73,-80,-73,-81,127,7,1,25.125,11869.267857142857,27.0
127,127,127,127,-79,-73,127,127,7,1,76.25,8833.07142857143,127.0
127,127,127,-73,-79,-74,-80,127,7,1,25.25,11837.357142857143,27.0
127,127,127,127,-79,-74,-81,127,7,1,50.125,11260.410714285714,127.0
127,127,127,-75,-79,-74,-82,127,7,1,24.75,11954.5,26.5
127,127,127,127,-79,127,-80,127,7,1,75.375,9137.69642857143,127.0
127,127,127,-74,127,-74,-80,127,7,1,50.875,11041.55357142857,127.0
127,127,127,-74,-80,-74,-80,127,7,1,25.0,11895.42857142857,26.5
127,127,127,-74,-81,-73,-80,127,7,1,25.0,11897.42857142857,27.0
127,127,127,127,-80,-73,-81,127,7,1,50.125,11262.125,127.0
127,127,127,-74,-80,-74,-82,127,7,1,24.75,11955.92857142857,26.5
127,127,127,-74,-79,-73,-80,127,7,1,25.25,11837.357142857143,27.0
127,127,127,-74,-79,-74,-81,127,7,1,25.0,11895.714285714286,26.5
127,127,127,-73,127,-74,-80,127,7,1,51.0,11006.0,127.0
127,127,127,-74,-80,-74,-81,127,7,1,24.875,11925.55357142857,26.5
127,127,127,127,-79,-74,127,127,7,1,76.125,8875.839285714286,127.0
127,127,127,-73,127,-74,127,127,7,1,76.875,8614.410714285714,127.0
127,127,127,-73,-78,-74,-80,127,7,1,25.375,11807.69642857143,27.0
127,127,127,-73,-80,-74,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,-74,-79,-74,-81,127,7,1,25.0,11895.714285714286,26.5
127,127,127,-74,-80,-74,-80,127,7,1,25.0,11895.42857142857,26.5
127,127,127,127,127,-74,-80,127,7,1,76.0,8920.285714285714,127.0
127,127,127,-74,127,127,-79,127,7,1,76.125,8875.839285714286,127.0
127,127,127,-74,127,-74,-80,127,7,1,50.875,11041.55357142857,127.0
127,127,127,-74,127,-73,127,127,7,1,76.875,8614.410714285714,127.0
127,127,127,-74,-80,-74,-79,127,7,1,25.125,11865.55357142857,26.5
127,127,127,127,-80,-74,-79,127,7,1,50.25,11223.07142857143,127.0
127,127,127,-74,-80,127,-80,127,7,1,50.125,11260.125,127.0
127,127,127,-73,127,-73,-82,127,7,1,50.875,11045.839285714286,127.0
127,127,127,127,-80,-73,-82,127,7,1,50.0,11299.714285714286,127.0
127,127,127,-73,-80,-73,-82,127,7,1,25.0,11899.714285714286,27.0
127,127,127,127,-80,-73,127,127,7,1,76.125,8877.55357142857,127.0
127,127,127,-73,-80,-73,-79,127,7,1,25.375,11809.125,27.0
127,127,127,-73,-80,-73,127,127,7,1,51.125,10970.410714285714,127.0
127,127,127,-73,127,-73,-82,127,7,1,50.875,11045.839285714286,127.0
127,127,127,-74,-80,-73,127,127,7,1,51.0,11006.0,127.0
127,127,127,-73,-80,-73,-81,127,7,1,25.125,11869.267857142857,27.0
127,127,127,127,-80,-74,-81,127,7,1,50.0,11297.42857142857,127.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-73,-80,-73,-84,127,7,1,24.75,11961.357142857143,27.0
127,127,127,127,-78,-73,-83,127,7,1,50.125,11263.839285714286,127.0
127,127,127,-74,-82,-73,-82,127,7,1,24.625,11988.267857142857,27.0
127,127,127,-73,127,-73,-82,127,7,1,50.875,11045.839285714286,127.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-73,127,-73,-82,127,7,1,50.875,11045.839285714286,127.0
127,127,127,-73,127,-73,-81,127,7,1,51.0,11008.0,127.0
127,-85,127,-73,-82,-73,127,127,7,1,24.375,12052.839285714286,27.0
127,127,127,-73,127,-73,-82,127,7,1,50.875,11045.839285714286,127.0
127,127,127,-73,-81,-73,-82,127,7,1,24.875,11929.839285714286,27.0
127,127,127,-73,-81,-73,-80,127,7,1,25.125,11869.267857142857,27.0
127,127,127,-73,-81,-73,127,127,7,1,51.0,11008.0,127.0
127,127,127,-73,-82,-73,-81,127,7,1,24.875,11929.839285714286,27.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-73,127,-73,-81,127,7,1,51.0,11008.0,127.0
127,127,127,-73,-81,-74,-81,127,7,1,24.875,11927.55357142857,27.0
127,127,127,-73,-80,-73,-81,127,7,1,25.125,11869.267857142857,27.0
127,127,127,-73,-81,-73,127,127,7,1,51.0,11008.0,127.0
127,127,127,-73,127,-73,-80,127,7,1,51.125,10970.410714285714,127.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-72,-82,-73,-80,127,7,1,25.125,11871.839285714286,27.5
127,127,127,-73,127,-76,-82,127,7,1,50.5,11153.142857142857,127.0
127,127,127,-73,127,-73,127,127,7,1,77.0,8571.42857142857,127.0
127,127,127,-73,127,-73,-80,127,7,1,51.125,10970.410714285714,127.0
127,127,127,-73,-80,-73,-81,127,7,1,25.125,11869.267857142857,27.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-73,-80,-73,-82,127,7,1,25.0,11899.714285714286,27.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-73,-81,-73,-81,127,7,1,25.0,11899.42857142857,27.0
127,127,127,-73,-81,-73,127,127,7,1,51.0,11008.0,127.0
127,127,127,-73,-80,-74,-80,127,7,1,25.125,11867.267857142857,27.0
127,127,127,-73,-81,-73,-80,127,7,1,25.125,11869.267857142857,27.0
127,127,127,-73,-81,-74,-80,127,7,1,25.0,11897.42857142857,27.0
-82,-76,-83,127,-79,-76,-77,127,6,7,-27.375,9085.410714285714,-76.5
-78,-78,127,-69,-84,-76,-75,-71,6,7,-50.5,5164.857142857143,-75.5
-80,-72,127,-70,-79,-79,-76,-71,6,7,-50.0,5130.285714285715,-74.0
127,127,127,-71,-79,-77,-76,-74,6,7,0.5,10978.285714285714,-72.5
-82,-75,127,-70,-78,-77,-75,-73,6,7,-50.375,5149.125,-75.0
-82,-75,127,-70,-79,-79,-76,-75,6,7,-51.125,5192.982142857143,-75.5
-80,-75,127,-70,-80,-80,-78,-75,6,7,-51.375,5206.839285714285,-76.5
-80,-74,-80,-69,-80,-79,127,-75,6,7,-51.25,5202.785714285715,-77.0
-81,-72,127,-71,-80,-79,-75,-71,6,7,-50.25,5145.928571428572,-73.5
127,-77,127,-68,-83,127,-75,-72,6,7,0.75,10947.642857142857,-70.0
-83,-75,127,-73,-81,-79,-75,-74,6,7,-51.625,5221.982142857143,-75.0
-79,-73,-81,-69,-82,-78,-73,-74,6,7,-76.125,20.696428571428573,-76.0
-83,-77,-79,-72,-82,-79,-74,-73,6,7,-77.375,16.839285714285715,-78.0
127,-79,-79,-70,-82,-76,127,-74,6,7,-25.75,8901.642857142857,-75.0
127,-74,-80,-70,-83,-80,-74,-73,6,7,-50.875,5184.696428571428,-74.0
127,-75,-81,-70,-81,-77,-77,-72,6,7,-50.75,5173.357142857143,-76.0
-80,-76,-82,127,127,-78,-76,-70,6,7,-26.0,8930.0,-76.0
127,-77,-83,-71,-81,-78,127,-73,6,7,-26.125,8947.267857142857,-75.0
-82,-79,127,-71,-82,127,-77,-74,6,7,-26.375,8975.410714285714,-75.5
-83,-77,-80,-71,127,127,-77,-70,6,7,-25.5,8877.714285714286,-74.0
-83,-77,127,-72,-80,-76,-76,-70,6,7,-50.875,5182.410714285715,-76.0
-82,-76,127,-71,-80,-77,-76,-71,6,7,-50.75,5173.071428571428,-76.0
127,-77,127,-71,-81,127,-75,-71,6,7,0.75,10939.92857142857,-71.0
127,-76,127,127,-81,-78,127,-72,6,7,25.125,11867.267857142857,27.5
127,-75,-80,-72,-81,-78,-75,-72,6,7,-50.75,5169.642857142857,-75.0
127,-77,127,-72,-80,-77,-76,-72,6,7,-25.0,8808.57142857143,-74.0
-83,-78,-80,-71,-81,-78,-76,-71,6,7,-77.25,19.357142857142858,-78.0
-82,-77,-80,-72,-81,-78,-76,-71,6,7,-77.125,16.125,-77.5
127,-75,127,-72,-79,-76,-76,-70,6,7,-24.25,8722.214285714286,-73.5
127,-76,127,-72,-79,-77,-75,-70,6,7,-24.375,8737.125,-73.5
-83,-77,-82,-71,127,-76,-76,-71,6,7,-51.125,5199.267857142857,-76.0
-82,-77,-81,-71,-81,-77,127,-71,6,7,-51.625,5227.696428571428,-77.0
-82,-75,127,127,127,-76,-76,-70,6,7,0.25,11026.785714285714,-72.5
127,-77,-81,-72,-81,-77,-76,-70,6,7,-50.875,5180.410714285715,-76.5
-83,-77,127,-72,-80,-76,-76,-70,6,7,-50.875,5182.410714285715,-76.0
127,-76,-81,-71,-80,-76,-76,-70,6,7,-50.375,5151.125,-76.0
-83,-76,-82,-71,-80,-76,-77,-69,6,7,-76.75,24.5,-76.5
127,-77,127,-71,-80,-76,-75,-70,6,7,-24.375,8739.410714285714,-73.0
-82,-77,-80,-71,-81,-76,127,-69,6,7,-51.125,5201.553571428572,-76.5
-83,-77,127,-71,-80,-76,127,-70,6,7,-25.375,8863.125,-73.5
-84,127,127,-72,-80,-76,-76,-72,6,7,-25.75,8904.214285714286,-74.0
-81,-75,-81,-71,127,-76,-76,-70,6,7,-50.375,5152.553571428572,-75.5
127,-74,-82,-73,-81,-77,-77,-72,6,7,-51.125,5192.982142857143,-75.5
127,127,127,-71,-81,-77,-77,-70,6,7,0.625,10963.410714285714,-70.5
127,-75,-81,-72,-80,-75,-77,-72,6,7,-50.625,5161.982142857143,-75.0
127,-76,-81,-72,-80,127,-77,-72,6,7,-25.5,8870.0,-74.0
-83,-75,-81,-72,-82,-75,-77,-74,6,7,-77.375,16.839285714285715,-76.0
-82,-76,-81,-72,127,-76,-77,-71,6,7,-51.0,5187.428571428572,-76.0
-82,-76,127,-72,127,-75,-77,-73,6,7,-25.125,8824.982142857143,-74.0
-83,-75,-82,-72,127,-75,-77,-72,6,7,-51.125,5196.982142857143,-75.0
127,-75,-83,-72,-80,-76,-77,-72,6,7,-51.0,5186.857142857143,-75.5
127,-77,-82,-71,-82,-76,-77,-73,6,7,-51.375,5209.410714285715,-76.5
-82,-75,-81,-73,-82,-76,127,127,6,7,-26.875,9031.267857142857,-75.5
-82,-75,-81,-72,-81,-76,127,-72,6,7,-51.5,5218.0,-75.5
127,-76,-82,-71,-81,-75,-77,-74,6,7,-51.125,5192.982142857143,-75.5
127,-75,127,-71,-82,127,-77,-70,6,7,0.75,10943.07142857143,-70.5
-81,-78,-81,-70,127,-76,-77,-69,6,7,-50.625,5171.125,-76.5
127,127,127,-71,-82,-76,-77,-69,6,7,0.75,10944.785714285714,-70.0
-82,-77,127,-71,-81,-76,-77,-71,6,7,-51.0,5188.857142857143,-76.5
-83,-78,-81,-71,-80,-75,-77,-71,6,7,-77.0,19.714285714285715,-77.5
-82,-77,-81,-72,-80,-76,-78,-71,6,7,-77.125,16.125,-77.5
-81,-75,-80,-72,-80,-75,-77,-70,6,7,-76.25,15.928571428571429,-76.0
-82,-76,-81,-71,-81,127,-77,-70,6,7,-51.375,5215.125,-76.5
-82,-76,127,-71,-81,-76,-77,-71,6,7,-50.875,5181.553571428572,-76.0
-81,-76,127,-71,-80,127,-77,-70,6,7,-25.125,8830.69642857143,-73.5
127,-75,-83,-71,-80,-77,-77,-70,6,7,-50.75,5176.785714285715,-76.0
127,-76,127,-71,-83,-77,-76,-72,6,7,-25.125,8828.982142857143,-74.0
-80,-76,127,-71,-81,-76,-75,-71,6,7,-50.375,5149.696428571428,-75.5
127,-77,-84,-71,-81,-77,-76,-73,6,7,-51.5,5218.857142857143,-76.5
-83,-76,127,-71,-80,-76,127,-72,6,7,-25.5,8874.57142857143,-74.0
127,-76,127,-71,-80,-76,-76,-72,6,7,-24.625,8765.69642857143,-74.0
-80,-77,127,-71,-82,-78,-76,127,6,7,-26.25,8957.07142857143,-76.5
-79,-75,-81,-71,-79,-77,-78,-72,6,7,-76.5,12.571428571428571,-77.5
-78,127,127,127,-78,-76,-77,127,6,7,24.875,11919.839285714286,25.5
-82,-76,-82,-72,-78,127,-77,-73,6,7,-51.625,5222.553571428572,-76.5
-81,-78,-80,-72,127,127,-77,127,6,7,-0.875,11219.839285714286,-74.5
-81,127,-81,-71,-78,-77,127,-72,6,7,-25.75,8901.92857142857,-74.5
-82,-75,-81,-72,-79,-75,-77,127,6,7,-51.75,5227.642857142857,-76.0
-79,127,-81,-72,-79,127,-79,-73,6,7,-26.125,8942.125,-76.0
-81,-75,-80,-72,127,-75,-77,-72,6,7,-50.625,5161.982142857143,-75.0
127,-75,127,127,-79,-75,-77,-71,6,7,0.5,10978.0,-73.0
127,-76,127,-72,-79,-75,-78,-72,6,7,-24.75,8778.785714285714,-73.5
-83,-75,-81,-72,-79,127,-78,-71,6,7,-51.5,5219.428571428572,-76.5
127,-75,-81,-71,-80,127,-77,-72,6,7,-25.25,8842.5,-73.5
-80,-74,-81,-71,-79,127,-77,-73,6,7,-51.0,5185.428571428572,-75.5
127,-75,127,-71,-78,-75,-77,-73,6,7,-24.375,8733.982142857143,-74.0
-82,-74,-82,-71,-78,-75,-77,127,6,7,-51.5,5216.285714285715,-76.0
127,127,-80,-71,-79,-76,-77,-71,6,7,-25.0,8812.285714285714,-73.5
-80,-74,127,-72,-77,-76,-76,-71,6,7,-49.875,5115.839285714285,-75.0
127,-75,-80,-72,127,-76,-77,-70,6,7,-24.5,8752.857142857143,-73.5
-81,-77,-79,-71,-78,127,-77,-72,6,7,-51.0,5184.285714285715,-77.0
-81,127,-79,-73,-78,-76,127,-76,6,7,-26.125,8937.839285714286,-76.0
-81,-74,-82,127,-80,-77,-76,-68,6,7,-51.375,5214.839285714285,-76.5
-81,-76,-79,-72,-79,-77,127,-68,6,7,-50.625,5168.839285714285,-76.5
127,-75,-81,-72,-80,127,-77,-75,6,7,-25.75,8896.785714285714,-75.0
127,-75,-81,-72,-80,-77,-77,-71,6,7,-50.75,5170.5,-76.0
-81,-74,127,-72,-79,-76,-77,-71,6,7,-50.375,5147.982142857143,-75.0
-82,-74,-80,-72,127,-76,127,-70,6,7,-25.0,8816.857142857143,-73.0
-79,-74,127,127,127,-78,-77,-71,6,7,0.25,11022.5,-72.5
-80,-75,-81,-72,-81,-77,127,-69,6,7,-51.0,5191.714285714285,-76.0
-70,-81,-82,127,127,-69,-76,-73,5,4,-24.625,8779.69642857143,-71.5
-70,-79,-81,127,127,-70,-76,127,5,4,0.625,10965.982142857143,-70.0
-69,-79,127,-78,127,-70,-76,127,5,4,1.125,10876.982142857143,-69.5
-71,-79,-81,127,127,127,-75,-73,5,4,0.25,11026.214285714286,-72.0
-71,-79,127,127,127,-70,127,-73,5,4,26.875,11464.125,28.5
-70,127,127,-80,127,127,127,-73,5,4,51.5,10865.142857142857,127.0
-70,-77,127,-78,127,-69,127,-72,5,4,1.875,10745.267857142857,-69.5
-70,-79,127,127,127,127,-75,127,5,4,51.375,10899.410714285714,127.0
-70,-76,-81,-77,127,-70,127,-73,5,4,-24.125,8713.839285714286,-71.5
-71,-77,127,127,127,127,127,-73,5,4,51.75,10788.5,127.0
-71,-77,127,127,127,-71,-75,-72,5,4,1.875,10739.839285714286,-71.0
127,-78,-86,127,127,127,-76,-72,5,4,24.5,12022.0,27.5
-70,-78,127,127,127,127,-76,-72,5,4,26.5,11548.857142857143,28.5
-70,127,127,-80,127,127,-75,-73,5,4,26.25,11608.214285714286,28.5
-70,-78,127,-80,127,-70,-75,127,5,4,1.0,10898.285714285714,-70.0
-70,-78,-81,-83,127,-70,-75,-72,5,4,-50.25,5153.071428571428,-73.5
-71,-78,-83,127,127,127,-74,-71,5,4,0.5,10988.0,-71.0
127,-78,-78,127,127,-70,-73,-70,5,4,1.5,10809.42857142857,-70.0
-77,-81,-80,-75,127,-70,127,-75,5,4,-25.5,8870.857142857143,-75.0
-70,-78,-78,-74,127,-69,-73,-73,5,4,-48.5,5039.142857142857,-73.0
-70,-76,-79,-75,-84,127,-72,-77,5,4,-50.75,5176.5,-75.5
-72,-76,-79,-83,-81,127,127,-73,5,4,-26.25,8960.785714285714,-74.5
-70,-76,-80,-75,-83,-70,-73,-77,5,4,-75.5,20.857142857142858,-75.5
-71,-75,-82,127,127,-69,-76,-73,5,4,-24.0,8700.857142857143,-72.0
-78,-76,-83,127,-84,127,-76,127,5,4,-2.0,11419.42857142857,-76.0
-71,127,127,-80,127,127,127,-72,5,4,51.5,10864.57142857143,127.0
-71,-76,-83,-80,127,127,-78,-73,5,4,-25.875,8917.267857142857,-74.5
-71,-77,-81,127,127,-70,127,-72,5,4,1.25,10855.642857142857,-70.5
-71,-78,127,-80,127,127,-76,-72,5,4,0.5,10981.42857142857,-71.5
127,-77,127,127,127,-70,-76,-72,5,4,26.625,11519.125,28.5
127,-75,-81,-80,127,-68,-75,-73,5,4,-24.75,8788.785714285714,-74.0
127,-74,127,-80,127,-69,-76,-71,5,4,1.375,10832.267857142857,-70.0
127,127,-81,127,127,127,-75,-71,5,4,51.0,11009.142857142857,127.0
-70,-76,127,127,127,-69,-75,-73,5,4,2.25,10676.785714285714,-69.5
127,127,-81,-81,127,-70,-76,-71,5,4,0.25,11032.214285714286,-70.5
127,127,-81,-80,127,-69,-75,-71,5,4,0.625,10967.410714285714,-70.0
-69,-73,127,-80,127,127,127,-73,5,4,26.625,11523.410714285714,29.0
127,127,127,-79,127,127,127,-73,5,4,76.25,8833.07142857143,127.0
127,127,127,-79,127,127,127,-71,5,4,76.5,8748.285714285714,127.0
-72,-73,127,-79,127,-70,127,-73,5,4,1.75,10763.642857142857,-71.0
-70,127,127,-79,127,-70,-77,-73,5,4,1.5,10809.714285714286,-70.0
127,-74,127,-79,127,-69,127,-73,5,4,26.625,11521.69642857143,29.0
-70,-73,127,-80,127,127,-76,127,5,4,26.125,11637.267857142857,28.5
-71,127,127,-79,127,-69,-76,-73,5,4,1.625,10787.69642857143,-70.0
-70,-81,127,-79,127,-70,-77,-73,5,4,-24.5,8759.42857142857,-71.5
-72,127,-80,127,127,-69,-76,127,5,4,26.375,11581.69642857143,29.0
-70,-77,127,127,127,127,127,-73,5,4,51.875,10753.55357142857,127.0
-70,-77,127,-82,127,127,127,-71,5,4,26.0,11671.714285714286,28.5
-70,-77,127,127,127,127,-77,127,5,4,51.375,10898.267857142857,127.0
-70,-75,127,-81,127,127,127,-73,5,4,26.125,11638.69642857143,28.5
-70,-76,127,127,127,-68,127,-75,5,4,27.375,11349.410714285714,29.5
-70,127,127,-80,127,127,-78,-72,5,4,26.0,11668.0,28.5
127,-78,127,127,127,127,127,-73,5,4,76.375,8788.839285714286,127.0
-70,-76,127,-80,127,-70,-75,127,5,4,1.25,10853.642857142857,-70.0
-71,-77,127,-78,127,127,-76,-70,5,4,1.125,10872.410714285714,-70.5
127,-75,-80,-77,127,-69,-74,-69,5,4,-23.75,8671.07142857143,-71.5
-71,127,127,-78,127,-69,127,-73,5,4,27.125,11406.410714285714,29.0
-71,-75,127,-77,127,127,127,127,5,4,51.5,10860.285714285714,127.0
-70,-73,-82,-81,127,-69,127,127,5,4,0.75,10951.07142857143,-69.5
-70,-73,-80,127,127,-69,-74,-71,5,4,-22.875,8568.410714285714,-70.5
-70,-72,-80,-79,127,127,-74,-70,5,4,-23.875,8685.55357142857,-71.0
-71,-72,-81,-78,127,-69,-73,-70,5,4,-48.375,5038.267857142857,-71.5
-70,-73,127,-78,-86,-69,127,-72,5,4,-24.25,8743.92857142857,-71.0
-70,-74,-80,127,127,-68,127,-72,5,4,2.125,10704.982142857143,-69.0
127,-75,127,-81,-84,127,127,-71,5,4,24.625,11992.55357142857,28.0
-71,-74,127,-79,127,-69,127,127,5,4,26.875,11465.267857142857,29.0
-70,-77,127,-77,127,-68,127,-72,5,4,2.125,10702.410714285714,-69.0
127,127,127,-73,127,-68,-76,127,5,4,52.25,10647.642857142857,127.0
-71,127,127,-79,127,-68,-76,-71,5,4,2.0,10725.42857142857,-69.5
-71,-72,127,127,127,-68,-77,-71,5,4,2.75,10592.214285714286,-69.5
-71,-76,-81,-77,127,127,-75,-71,5,4,-24.625,8768.55357142857,-73.0
-71,-73,127,127,127,-69,-76,-72,5,4,2.5,10632.57142857143,-70.0
-71,-74,127,-77,-85,-69,-76,-71,5,4,-49.5,5110.857142857143,-72.5
-71,-73,127,-78,127,-70,127,-71,5,4,2.25,10677.357142857143,-70.5
-70,-73,127,-77,127,-69,-76,-72,5,4,-22.875,8564.410714285714,-71.0
127,-73,-80,-80,127,127,127,-76,5,4,24.875,11924.410714285714,27.0
-70,-73,127,127,127,-69,-75,127,5,4,27.625,11289.410714285714,29.0
-70,-73,127,-79,127,-69,-75,-75,5,4,-23.375,8623.982142857143,-71.5
-71,-74,127,-77,127,-69,127,-77,5,4,1.625,10785.982142857143,-70.0
-70,-73,127,127,127,127,-74,-77,5,4,26.75,11489.357142857143,28.5
127,-74,-80,-77,127,127,-75,127,5,4,25.25,11835.07142857143,26.5
127,-77,127,-77,127,127,-75,127,5,4,50.75,11074.785714285714,127.0
-70,-78,-79,127,127,-69,127,-78,5,4,0.875,10921.55357142857,-69.5
-69,-78,-79,-79,127,-69,-74,-77,5,4,-49.75,5117.357142857143,-75.5
-70,-78,-80,-79,127,-69,-74,127,5,4,-24.5,8759.714285714286,-72.0
-70,-79,-80,127,127,-69,-74,-77,5,4,-24.375,8744.55357142857,-72.0
-70,-76,-79,-78,127,-69,127,-76,5,4,-24.25,8727.357142857143,-73.0
-71,-77,127,-78,127,-69,-76,-77,5,4,-24.25,8724.785714285714,-73.5
-70,127,-81,127,127,-69,-76,-77,5,4,1.0,10900.857142857143,-69.5
127,-74,-81,-80,127,-70,-74,127,5,4,0.25,11028.5,-72.0
-70,-74,127,127,127,-70,127,127,5,4,52.625,10537.982142857143,127.0
-70,-75,-80,127,127,-69,127,-76,5,4,1.375,10833.410714285714,-69.5
-70,-75,127,-80,127,-69,127,-77,5,4,1.25,10855.642857142857,-69.5
-70,127,-79,-79,127,-69,-75,127,5,4,1.125,10877.839285714286,-69.5
-69,127,127,-78,127,-69,127,127,5,4,52.375,10615.125,127.0
-70,-79,127,-80,127,-69,127,-76,5,4,0.875,10922.69642857143,-69.5
127,-77,127,-80,127,-70,-77,-76,5,4,0.125,11045.839285714286,-73.0
-70,127,127,127,127,-70,-77,-77,5,4,26.75,11492.785714285714,28.5
-70,-79,127,127,127,-70,-77,-77,5,4,1.0,10896.857142857143,-70.0
-69,-76,-81,-81,127,127,-77,127,5,4,-0.375,11139.125,-72.5
-68,127,-76,-73,127,-75,-66,-73,5,2,-22.125,8482.982142857143,-70.5
-72,-76,127,127,-76,127,-65,-74,5,2,2.25,10683.357142857143,-68.5
-66,-79,127,-74,127,-74,-65,-72,5,2,-22.0,8477.714285714286,-69.0
-66,-79,-79,-77,-78,127,-64,-71,5,2,-48.375,5056.553571428572,-74.0
-67,127,-78,-75,127,127,-64,-77,5,2,2.5,10651.42857142857,-65.5
-66,127,-76,127,127,127,-74,-68,5,2,28.0,11210.857142857143,30.5
-67,127,-75,127,-78,-72,-66,-70,5,2,-21.75,8444.5,-68.5
-66,-78,-78,127,127,127,-65,-70,5,2,3.0,10566.285714285714,-65.5
-66,-77,127,127,127,127,-65,-71,5,2,28.625,11073.125,31.0
-66,-76,127,-74,127,-73,-65,-71,5,2,-21.375,8400.839285714286,-68.5
-66,-77,127,-74,-78,127,-65,127,5,2,2.625,10628.839285714286,-65.5
127,-78,-75,127,127,-72,-66,-70,5,2,2.5,10640.857142857143,-68.0
-66,127,127,-75,127,127,-65,-70,5,2,29.0,10984.857142857143,31.0
-66,-74,127,127,-77,-74,-65,127,5,2,3.125,10538.69642857143,-65.5
-66,127,127,127,127,-73,-65,-69,5,2,29.375,10897.69642857143,31.0
127,127,127,127,-76,127,-65,-70,5,2,53.0,10439.142857142857,127.0
-66,127,127,-74,127,127,-65,127,5,2,53.75,10227.07142857143,127.0
127,-75,127,127,-77,127,-65,127,5,2,52.25,10654.785714285714,127.0
-68,-76,-75,-75,127,-73,-66,-69,5,2,-46.875,4949.553571428572,-71.0
127,-77,-75,127,127,-74,-66,127,5,2,27.0,11438.57142857143,30.5
-70,-78,-77,-74,-79,-72,-64,-70,5,2,-73.0,25.428571428571427,-73.0
-66,-76,127,-75,127,127,127,-70,5,2,27.625,11295.410714285714,30.5
-66,-76,127,-75,-78,127,-66,-70,5,2,-22.125,8491.267857142857,-68.0
-66,-76,-75,-75,127,127,127,127,5,2,27.0,11438.0,30.5
127,-76,127,-77,-77,-74,-65,-69,5,2,-23.0,8588.857142857143,-71.5
-66,-77,-77,-74,-80,127,-65,-69,5,2,-47.625,5008.553571428572,-71.5
-71,-76,-77,-75,127,-74,127,127,5,2,1.0,10889.42857142857,-72.5
-65,-75,-74,127,127,-71,-65,-73,5,2,-21.125,8372.69642857143,-68.0
-65,-76,-75,127,127,127,-65,-72,5,2,3.5,10474.857142857143,-65.0
-65,-76,-74,-73,-77,127,127,-71,5,2,-22.75,8556.214285714286,-72.0
-66,-75,-74,127,-79,127,127,-72,5,2,1.875,10748.69642857143,-69.0
127,-76,-75,-73,-79,-73,-65,-71,5,2,-48.125,5023.839285714285,-73.0
