Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord
-81,-71,-79,-69,-66,-54,-65,-78,7,4
-82,127,127,-68,-65,-54,-65,127,7,4
-83,127,-78,-68,-66,-54,-66,127,7,4
-82,-71,-79,-69,-65,-54,-65,127,7,4
-82,-70,127,-68,-66,-54,-65,-78,7,4
127,-70,127,-68,-66,-54,-65,-78,7,4
-83,-70,-79,127,-66,-54,-65,-78,7,4
-83,-71,-80,-69,-67,-54,-66,-77,7,4
-83,-69,-79,-68,127,-54,-65,127,7,4
-82,-71,-79,127,-65,-54,-65,127,7,4
127,-70,-79,-69,-65,-54,-65,-79,7,4
-85,-70,-79,-68,-65,-54,-65,-79,7,4
-84,-70,127,-68,-66,-54,-65,127,7,4
-84,-70,-79,-68,-66,-54,-65,-79,7,4
127,-70,-79,-68,127,-54,-65,-79,7,4
-83,-70,127,127,127,-54,-65,127,7,4
127,-68,127,-69,-66,-54,-65,-73,7,4
-82,-71,-80,127,-65,-54,-65,127,7,4
-82,-69,-78,-69,-66,-54,-65,-78,7,4
127,127,127,-69,-66,-54,-65,-79,7,4
-82,-71,-77,-69,-66,-54,-65,-77,7,4
-82,-69,-81,-67,-67,-54,-65,127,7,4
-82,-70,-79,-68,-66,-54,127,-78,7,4
-77,127,-80,-69,-67,-54,-65,127,7,4
-82,-70,-80,-68,127,-54,-64,-77,7,4
-82,127,-80,-69,-66,-54,-65,-76,7,4
-82,127,127,127,-66,-54,-65,127,7,4
-82,-71,-78,-69,-67,-54,-65,127,7,4
-82,-71,-78,-69,-67,-54,127,-76,7,4
-83,-70,127,-68,-66,-54,-65,-76,7,4
-85,-70,127,-69,-66,127,-65,-76,7,4
127,-70,127,127,127,-54,-65,-76,7,4
-82,-70,-80,-69,-66,-54,-65,-76,7,4
127,-70,127,-69,-66,-54,-65,-76,7,4
127,127,-80,-69,127,-54,-65,-76,7,4
-83,-70,-80,-69,-66,-54,-65,-76,7,4
-82,-70,-80,127,-66,-54,-65,-76,7,4
-82,-70,127,-69,-66,-54,-65,-76,7,4
127,-70,-78,-69,127,-54,-65,127,7,4
127,-69,-81,127,-66,-54,-65,-77,7,4
127,-70,127,-69,-65,-54,-65,127,7,4
127,-70,-78,-69,-66,-54,-65,-77,7,4
-83,-70,-79,-69,-66,-54,-65,-77,7,4
-84,-70,-78,-69,-66,-54,-65,-77,7,4
127,-70,-79,-69,-66,-54,-65,-78,7,4
-84,-70,-78,127,-65,-54,-65,127,7,4
-85,127,-79,-69,-65,-54,-65,127,7,4
-84,-70,-79,-69,127,-54,-65,-77,7,4
-84,127,-79,-69,-65,-54,-65,-77,7,4
-84,-70,127,-69,-65,-54,-65,127,7,4
-83,-70,-79,127,-66,-54,-65,127,7,4
127,127,-79,127,-65,-54,-65,-77,7,4
-83,-70,-79,-69,-65,-54,-65,-77,7,4
-83,-70,127,-69,-66,-54,-65,-77,7,4
127,-75,127,-77,-65,-61,-73,-80,7,2
-83,-75,-78,-77,-65,-62,-73,-81,7,2
127,-76,127,-77,-65,-62,-74,-81,7,2
127,127,127,-77,-65,-62,-73,-80,7,2
127,-75,-78,-77,-65,-62,127,-81,7,2
127,-76,-78,127,-66,-62,127,-80,7,2
127,-75,-79,-77,-66,-62,-74,-81,7,2
127,127,-79,-77,-66,-62,-74,-80,7,2
127,-75,127,127,127,-62,-74,-81,7,2
127,-75,-78,-78,-66,-62,127,-81,7,2
-85,-75,-79,-78,-65,-61,127,127,7,2
127,127,127,-78,-66,-62,-72,-81,7,2
127,-75,-79,-78,-66,-62,-73,-81,7,2
127,-75,-78,-78,-65,-62,-73,127,7,2
127,127,-79,-78,-66,-62,-74,-81,7,2
127,127,-79,-78,-66,-62,127,127,7,2
127,-75,127,-79,-66,-62,-74,127,7,2
127,-76,-78,-77,-66,-62,-73,-81,7,2
127,-76,-78,-77,-65,-62,-73,-81,7,2
127,-76,-79,-77,-66,-62,-74,127,7,2
127,-76,-80,-78,-66,-62,127,-81,7,2
127,-75,-79,-78,-66,-62,-74,-81,7,2
127,-75,-79,-78,-66,-62,-74,-81,7,2
127,-76,-79,-78,127,-62,-74,-81,7,2
127,-76,-79,-78,-65,-62,-74,-81,7,2
127,-75,-80,-78,-65,-62,-74,127,7,2
127,-76,127,127,-66,-62,-74,-82,7,2
127,-76,-79,-77,-65,-62,-74,-81,7,2
127,-75,-78,-77,-65,-61,-73,-80,7,2
127,-75,-78,-77,-65,-62,-74,127,7,2
127,-75,-81,-77,-65,-62,-74,-81,7,2
127,127,-79,-77,-66,-62,-73,127,7,2
127,-74,-78,-74,-66,-62,127,-81,7,2
127,127,-80,-76,-66,-62,-73,-80,7,2
127,-76,-77,-76,-66,-62,-74,-80,7,2
127,-76,-77,-76,-65,-62,127,127,7,2
127,127,-77,-76,-65,-62,-74,-81,7,2
127,-75,-77,-76,127,-62,-73,-80,7,2
127,-76,-79,-76,-66,-62,-74,-80,7,2
127,-76,-80,127,-66,-62,-73,-81,7,2
127,-76,-79,-77,-66,-62,-73,-80,7,2
127,-76,-79,-77,-66,-62,-74,-80,7,2
127,-76,-80,-77,-66,-62,-73,-81,7,2
127,-76,-78,-77,127,-62,-74,-81,7,2
127,-76,127,-76,-66,-61,-74,127,7,2
127,-76,-78,-76,-66,-62,-73,-81,7,2
127,-76,-77,127,-66,-62,-73,-80,7,2
127,-76,-79,-77,-66,-62,-74,-80,7,2
127,-77,-80,-76,-66,-62,-73,127,7,2
-83,-75,127,-75,-67,-62,-73,-83,7,2
-86,-80,127,-76,-66,-62,-73,-77,7,2
127,-74,127,-77,-66,-62,-74,-78,7,2
-85,-75,-79,-77,-67,-62,-73,-78,7,2
127,-76,-78,-76,-66,-62,-74,127,7,2
-83,-75,-78,-77,-66,-62,-74,-79,7,2
-83,-74,127,-77,-66,-62,-73,-77,7,2
127,-75,-78,-76,-66,-62,-74,-80,7,2
127,-76,-79,-77,-67,-62,-74,-79,7,2
-83,-76,127,-77,-66,-60,-74,127,7,2
127,-76,-77,-77,-65,-62,-73,-80,7,2
127,-73,-78,-76,-66,-62,-74,-82,7,2
-83,-74,-78,-75,-66,-62,-73,-78,7,2
127,-75,-77,-76,-66,-61,-74,-79,7,2
127,-78,-77,-75,-66,-62,-74,-78,7,2
127,-75,127,-74,127,-62,-73,-80,7,2
127,-75,127,127,-65,-62,-73,-81,7,2
127,-75,-78,127,-65,-61,127,-80,7,2
-87,-75,-78,-77,127,-62,-74,-80,7,2
127,-75,-77,-77,127,-62,-74,-80,7,2
127,127,-77,-76,-65,-62,-74,-79,7,2
127,-76,127,-78,127,-62,-74,-79,7,2
127,-75,-78,127,-65,-62,-74,-79,7,2
127,-76,-78,-76,-65,-62,-74,-80,7,2
127,-75,127,-77,-65,-62,-73,-80,7,2
127,-75,127,-76,-65,-62,-74,-80,7,2
127,-74,127,-77,-65,-62,-73,-79,7,2
127,-74,-77,-77,127,-62,-74,127,7,2
127,-75,127,-77,-65,-62,-73,-80,7,2
127,-74,127,127,-66,-62,-73,-79,7,2
-86,-74,127,127,-66,-62,-74,-79,7,2
127,-74,-78,127,-66,-62,-73,127,7,2
127,127,-78,127,-67,-62,-73,-79,7,2
127,-74,127,-77,-66,-62,-73,-79,7,2
127,-75,127,-77,-66,-62,-73,-79,7,2
127,-75,-77,-76,-66,-62,-73,-79,7,2
127,-75,127,127,-66,-62,-73,-80,7,2
127,-75,-78,127,127,-62,-73,-79,7,2
127,-75,-78,-77,-66,-62,-73,-79,7,2
127,-75,127,127,-66,-62,-73,-80,7,2
127,-75,-78,-77,-66,-62,-73,-79,7,2
127,-75,-78,127,-66,-62,-74,-79,7,2
127,-75,-77,-77,127,-61,-73,-78,7,2
127,-75,-78,127,-66,-62,-73,127,7,2
127,-75,-79,-77,-66,-62,-73,-80,7,2
127,-75,-78,127,-66,-61,-73,-80,7,2
127,-75,-77,-76,127,-62,-73,-80,7,2
127,-75,-77,-78,-66,-62,-73,-80,7,2
127,-75,-78,-77,-66,-61,-73,-80,7,2
127,-75,127,-77,-65,-61,-74,-80,7,2
127,-75,-77,-78,-65,-62,-73,-79,7,2
-68,-78,127,-72,-70,-63,-68,127,7,0
-68,-77,-76,-71,127,-63,127,127,7,0
-68,-83,-77,-71,-70,-63,-68,127,7,0
-68,-77,-76,-72,-70,-65,-68,127,7,0
-67,-77,-76,-73,-70,-63,-68,127,7,0
-68,-79,-75,-72,127,-63,-67,127,7,0
-68,-79,-76,-73,-70,-63,-68,127,7,0
-68,-80,-76,127,-70,-63,-66,127,7,0
-68,-78,-76,127,-70,-63,-67,127,7,0
-68,-77,-76,127,-69,127,127,127,7,0
-68,-76,-77,127,-69,-63,-69,127,7,0
-68,-79,-77,-73,-70,-63,-68,127,7,0
127,127,-77,127,127,-63,-69,127,7,0
-68,127,127,-73,-70,127,-69,127,7,0
-68,-79,-76,-73,-70,-63,-69,127,7,0
-68,-78,-78,127,127,-63,127,127,7,0
-68,-79,-77,127,-70,-63,-69,127,7,0
127,-79,-77,127,-71,-63,-69,127,7,0
-68,-80,-77,127,-70,127,-69,127,7,0
-68,-79,-77,-73,-71,-63,-69,127,7,0
-68,127,-77,127,-71,-63,-69,127,7,0
-68,127,-77,-73,-71,-63,-69,127,7,0
-68,-79,-77,127,-70,127,-69,127,7,0
-68,-80,-77,-73,-71,127,127,127,7,0
-68,-79,-77,127,-70,-63,-69,127,7,0
-68,127,-77,127,-71,-63,-69,127,7,0
-68,-79,-77,-73,-71,-63,-69,127,7,0
-68,-79,-77,127,-70,-63,-69,127,7,0
-68,-79,-77,127,-71,127,127,127,7,0
-68,127,-76,-74,-70,-63,-69,127,7,0
-67,127,-76,-73,-71,-63,127,127,7,0
127,-78,-76,-73,127,-63,127,127,7,0
-68,127,-76,-73,-71,127,127,127,7,0
-68,-78,-76,127,-71,-63,-69,127,7,0
-68,-79,-77,-73,-71,127,-69,127,7,0
-68,-79,-77,127,-71,-63,127,127,7,0
-67,127,-77,127,-71,-63,-69,127,7,0
-68,127,-77,-73,-71,-63,-69,127,7,0
-68,-78,-77,-73,-71,-63,-69,127,7,0
-68,-78,-77,127,-71,127,-69,127,7,0
-68,-78,-77,127,-70,127,-69,127,7,0
-68,-79,-77,127,127,127,127,127,7,0
-68,127,-77,-73,-71,127,-68,127,7,0
-68,-79,-77,-73,127,-63,-69,127,7,0
-68,127,-77,127,-71,127,-69,127,7,0
-68,-79,-76,127,-70,-63,-69,127,7,0
-68,127,-78,-73,127,-63,-69,127,7,0
-68,-78,-75,127,-71,-63,-68,127,7,0
-68,-77,-76,-73,-71,-63,-69,127,7,0
-68,-77,-75,-73,-71,-63,-69,127,7,0
-68,-77,-75,127,-71,-63,-69,127,7,0
-68,-78,127,-73,-71,127,127,127,7,0
-68,-77,-76,127,-71,127,-68,127,7,0
-68,-77,-76,-73,127,-63,-69,127,7,0
-68,-78,-76,-73,-71,-63,-68,127,7,0
-68,-77,-76,127,127,-63,127,127,7,0
-68,-78,-77,127,-71,-63,-69,127,7,0
-68,-79,-78,127,-71,-63,-69,127,7,0
-68,-79,-78,127,-71,127,-69,127,7,0
127,-79,-77,127,-71,-63,-68,127,7,0
-68,127,-77,127,-71,-63,-68,127,7,0
127,127,-77,-73,-71,127,-68,127,7,0
-68,127,-77,-73,-71,-63,-68,127,7,0
127,127,-76,-73,127,-63,127,127,7,0
-68,127,-76,127,-71,-63,127,127,7,0
-67,-79,-76,-72,-71,-63,-68,127,7,0
-68,127,-76,127,-71,-63,-68,127,7,0
127,-79,-76,127,-71,-63,-69,127,7,0
-68,-78,-76,-73,-71,127,-69,127,7,0
-68,-79,127,-73,-71,-63,-68,127,7,0
-68,-79,-76,-73,-71,-63,-68,127,7,0
-68,-79,127,127,127,-63,-74,127,7,0
127,127,127,127,-70,-63,-70,127,7,0
-68,-78,-76,-73,-71,-63,127,127,7,0
-68,-78,-77,127,-71,-63,-69,127,7,0
-68,-78,127,-74,-71,127,-68,127,7,0
-68,127,-77,-74,-71,-63,-68,127,7,0
-68,-77,-77,127,-71,-63,-69,127,7,0
-67,-77,-77,127,-71,127,-68,127,7,0
127,-80,-76,-74,-71,-63,-67,127,7,0
-68,-78,-76,127,-71,-63,127,127,7,0
-68,-78,127,-73,127,127,-68,127,7,0
-68,127,-76,127,-71,-63,-68,127,7,0
-68,-78,-76,-73,-71,-63,-68,127,7,0
-68,-80,-76,127,-71,-62,-68,127,7,0
-68,-78,127,127,127,127,-69,127,7,0
-68,-80,-76,127,127,-63,-68,127,7,0
-68,-75,-77,-74,127,-63,-68,127,7,0
-68,-77,-75,-74,-71,-63,-68,127,7,0
-68,-79,-76,127,-72,-64,-68,127,7,0
-70,-80,-76,-74,-72,-63,-68,127,7,0
-68,-80,-77,-72,-71,-63,-68,127,7,0
-68,-79,-80,-73,-71,-63,-68,127,7,0
-68,-78,-77,-73,-71,127,-68,127,7,0
127,-77,127,-73,127,-63,-68,127,7,0
-68,-78,127,127,-71,-63,-68,127,7,0
-68,-78,-77,-73,127,-63,-68,127,7,0
-68,-78,127,-73,127,-63,-68,127,7,0
-68,-78,-77,-74,-71,-63,-68,127,7,0
-66,-78,-77,-73,-71,-63,-68,127,7,0
127,-69,-85,-63,-65,127,127,-74,6,6
-78,127,-77,-62,-66,-68,-82,-74,6,6
127,-69,-78,-63,-65,-68,127,-74,6,6
127,127,-79,-63,-65,-69,-85,-75,6,6
127,-70,-79,-63,-65,127,-77,127,6,6
127,-71,-79,-64,-65,-70,127,-75,6,6
127,-70,-75,-68,-65,-69,127,-77,6,6
127,-70,-77,-61,-65,-70,-80,-77,6,6
127,127,-75,-63,-65,-71,127,-73,6,6
127,-69,127,-62,-65,-69,127,-73,6,6
127,127,-77,-63,-64,-69,127,-75,6,6
127,-71,-79,-63,-65,-70,127,127,6,6
127,127,-79,-63,-65,-69,127,-77,6,6
127,-70,-79,-62,-65,-69,-82,-73,6,6
127,-71,-77,-63,-65,-70,127,-76,6,6
127,-71,-78,-63,-65,-70,127,-77,6,6
127,127,-79,127,-64,-70,127,-77,6,6
127,-72,-78,-63,-64,-70,127,-75,6,6
127,127,-78,-63,-64,-70,127,-75,6,6
-84,-72,-78,-63,-65,-69,127,-73,6,6
127,127,-79,-63,-65,-69,127,-73,6,6
127,-72,-77,-63,-65,-69,127,-73,6,6
127,-72,-78,-63,-65,-69,127,-72,6,6
127,-70,-78,-63,-65,127,127,-73,6,6
127,-71,-78,-63,-65,-69,127,-74,6,6
127,-71,-77,127,-65,-70,127,-71,6,6
127,-71,-77,-63,-64,-69,127,-73,6,6
127,-71,-78,-62,-65,127,127,-76,6,6
127,-72,-79,127,-64,-70,127,-75,6,6
127,-72,-78,-63,-65,-70,127,-75,6,6
127,127,127,-63,-64,-70,127,-77,6,6
127,-72,-79,-63,-64,-70,127,-77,6,6
127,-71,-77,-63,-65,-70,127,-76,6,6
127,-70,-78,-63,-65,-70,127,-77,6,6
127,-71,-77,-63,-65,-70,127,-75,6,6
127,-70,-78,-63,-64,-70,127,-74,6,6
127,-71,-78,-63,-65,-70,127,127,6,6
127,-72,-77,-63,-65,-70,127,-73,6,6
127,-70,-79,-63,-65,-70,127,-74,6,6
127,-71,-79,-63,-65,-70,127,-73,6,6
127,-71,-77,-63,-65,-70,127,-73,6,6
-83,127,127,-63,-65,-70,127,127,6,6
127,-72,-77,127,-64,-70,127,-78,6,6
-84,-72,-77,-63,-65,-70,127,-75,6,6
127,-71,-77,127,-65,-69,127,-76,6,6
-81,-71,-77,-63,-65,-70,127,-72,6,6
127,-72,-77,-63,-65,-70,127,-77,6,6
-83,-71,-78,-63,-65,-70,127,-75,6,6
127,127,-77,-63,-65,127,127,-72,6,6
127,-72,-77,-63,-65,-70,127,-73,6,6
127,-74,-80,-63,-64,-70,127,127,6,6
-85,-73,-79,-63,-64,-69,127,-73,6,6
127,-72,-77,-63,-65,-70,127,-73,6,6
-83,-72,-78,-63,-65,-69,127,-73,6,6
127,-73,-77,-63,-65,-69,127,-72,6,6
127,-74,-77,-63,-64,-70,127,-71,6,6
127,-73,-78,-63,-65,-70,127,-74,6,6
127,-74,-78,-63,-65,-68,127,-74,6,6
127,-73,-77,-63,-65,-70,127,-72,6,6
127,-74,-79,-63,-65,-70,127,-74,6,6
127,127,-78,-63,-65,-70,127,-73,6,6
127,-73,-78,-63,-65,-70,-77,-76,6,6
127,-73,-81,-63,-65,127,127,-74,6,6
127,127,-78,-63,-66,-70,-81,127,6,6
127,-73,-78,-63,-65,-70,127,-74,6,6
127,-72,-78,-63,-65,-69,127,127,6,6
127,-73,-78,-63,-65,-70,127,-73,6,6
-82,-73,-78,-63,-65,-69,-83,-72,6,6
-81,-73,-79,-63,-65,-70,127,-73,6,6
127,-74,-78,-62,-65,-71,-81,-73,6,6
127,-72,-77,-63,-65,-71,127,127,6,6
127,127,-76,-63,-65,-71,-80,-73,6,6
-85,-72,127,-63,-65,-71,-80,-74,6,6
-84,-73,-77,-63,-65,127,-80,127,6,6
-86,-73,127,-63,-65,-70,-80,-73,6,6
127,-73,-77,-63,-65,-70,127,-72,6,6
127,-73,127,-63,-65,-70,127,-73,6,6
127,-75,-78,-63,-65,-70,127,127,6,6
127,-74,-79,-63,-65,-70,127,127,6,6
127,-72,-77,-62,-65,-70,127,127,6,6
127,127,-77,-63,-65,-70,127,-74,6,6
127,-71,-78,127,-65,-69,127,-74,6,6
127,-71,-77,127,-66,-69,127,-77,6,6
127,127,-79,-63,-66,-70,-83,127,6,6
127,127,-80,127,-65,-69,127,-81,6,6
127,-72,127,-63,-65,127,127,127,6,6
-82,-72,127,127,-66,127,127,-75,6,6
127,-74,-78,-63,-65,127,127,-74,6,6
127,-73,-79,-62,127,-69,127,-76,6,6
-82,-72,-79,-63,-65,-69,127,127,6,6
127,-72,-79,-62,-65,-70,127,-74,6,6
127,-73,-80,-62,-65,-69,127,-74,6,6
-80,-72,-81,-62,-65,-70,127,127,6,6
127,-72,-79,-62,127,-69,127,127,6,6
-83,-72,127,127,127,127,127,-73,6,6
127,-73,-79,-62,-65,-69,127,-74,6,6
127,-72,-81,-62,-65,-70,127,127,6,6
127,-73,-80,-62,-65,127,127,-76,6,6
-82,-71,-79,-62,-65,-70,127,-73,6,6
-80,-71,127,-62,-65,-70,127,-75,6,6
-69,-70,127,-68,127,127,-69,-80,5,5
-69,-70,-77,-68,127,127,-69,-82,5,5
-68,-70,-77,-69,127,127,-69,127,5,5
-68,127,-76,-69,-74,127,-69,-81,5,5
-68,-70,-76,-69,-75,-69,-69,127,5,5
-68,-70,-78,-69,-75,-69,-69,-79,5,5
-68,-69,127,127,-76,127,127,127,5,5
-68,-71,-77,-70,-77,-68,-71,127,5,5
-69,-71,-78,127,127,-68,-70,127,5,5
-68,-69,-76,-70,127,127,-70,-84,5,5
-68,-71,-76,127,127,127,-70,127,5,5
127,-71,127,127,-77,127,-69,127,5,5
-69,127,-75,-71,-76,-68,-69,127,5,5
-69,127,-76,-70,-76,-68,-70,-83,5,5
-68,-70,-74,-70,-75,-68,127,127,5,5
-68,-70,-78,-71,-73,127,-70,-80,5,5
-67,-73,-76,127,127,127,-70,127,5,5
-67,-70,-77,-72,-77,127,127,-80,5,5
-69,-73,-74,127,-78,-69,-70,-75,5,5
-69,-71,-76,127,-77,127,-69,127,5,5
127,-71,-75,-71,-80,127,-69,-76,5,5
-68,-71,-79,-73,127,-68,-70,-76,5,5
-67,-71,-78,-72,-79,127,-70,-79,5,5
-68,-72,127,-71,-80,-68,-70,127,5,5
127,-72,-74,-70,-77,-67,-70,-75,5,5
-69,-76,-77,-72,127,-68,-68,-75,5,5
-69,-72,-77,-71,127,-68,-68,-82,5,5
-69,-72,-76,-72,-78,127,-68,-80,5,5
-68,-72,-76,-71,-78,127,127,127,5,5
-68,-72,-75,127,-79,-69,-69,-82,5,5
127,-71,-74,127,-78,127,127,-78,5,5
127,-72,-75,127,-77,127,-68,-82,5,5
-71,-74,-73,127,-78,-69,-70,-82,5,5
-68,127,-76,127,-79,-70,-69,-81,5,5
127,-72,127,-73,-79,127,-68,127,5,5
127,127,-77,127,-82,127,-69,-75,5,5
-70,127,127,-73,127,-68,-69,-74,5,5
-70,-72,127,-74,-80,-68,-69,-74,5,5
127,-71,127,127,-78,-68,-69,127,5,5
127,127,127,-73,-77,-68,-69,-75,5,5
127,127,127,-73,-78,-70,-70,-76,5,5
-68,-72,-76,-73,-79,-69,-70,127,5,5
127,-71,127,127,-80,-69,-69,-78,5,5
-68,127,127,-73,-77,-69,-70,-76,5,5
-67,-70,127,-74,-78,127,-68,-76,5,5
-69,127,-75,-75,127,-69,-70,-75,5,5
-68,-73,-76,127,-79,127,-70,-77,5,5
-69,-72,127,-73,-79,127,-70,-78,5,5
-68,-70,127,-72,127,-69,-70,-75,5,5
-68,127,127,-73,-79,127,-69,127,5,5
127,-72,-76,127,-80,127,127,-84,5,5
-69,-71,-76,127,-78,127,-69,-81,5,5
-68,-71,-77,127,127,-68,-69,127,5,5
-68,-74,-76,127,-78,-68,-69,-82,5,5
-68,-73,-76,-73,-78,127,127,127,5,5
-67,-72,127,-72,127,127,-69,-84,5,5
127,-71,-75,-72,-77,127,-69,-78,5,5
127,-73,127,127,127,-69,127,127,5,5
-67,-70,-76,-72,127,-70,-68,127,5,5
-68,-70,127,-72,-77,-69,127,-79,5,5
-68,127,127,127,-78,-68,-69,-77,5,5
-68,-72,-75,127,127,127,-69,127,5,5
-67,-70,127,-71,-80,127,-69,-82,5,5
-67,-71,127,-72,-82,-69,-69,-81,5,5
-68,-70,127,127,-78,-69,127,127,5,5
-67,-71,-75,-71,-78,-69,-68,127,5,5
127,127,-77,-72,127,-69,-69,127,5,5
-68,-72,-76,-72,-78,-68,-69,-82,5,5
-68,-71,-75,-73,-77,127,-69,-84,5,5
127,-74,-77,-72,-78,127,127,-78,5,5
127,-72,-76,127,-77,-69,127,-79,5,5
-68,127,127,-71,-80,127,-69,127,5,5
-68,127,127,127,-77,127,127,127,5,5
-68,-71,-74,-72,-79,127,-68,-83,5,5
-69,-73,127,127,127,127,-68,-76,5,5
-66,-72,-76,127,-79,-68,-68,-76,5,5
-69,-72,-76,-71,127,-68,-68,-81,5,5
-70,-71,-75,127,-78,127,-69,-79,5,5
-68,-72,127,-71,-79,-68,-68,-78,5,5
-68,-72,127,127,-77,-67,-69,-76,5,5
-68,-72,127,-71,-78,127,-68,127,5,5
-68,127,-75,-72,-77,127,127,-77,5,5
-68,-71,127,127,-79,127,127,-78,5,5
-68,-71,-76,-72,127,127,-69,-78,5,5
-68,-72,127,-71,127,127,-69,-80,5,5
-69,-73,-76,127,127,127,-69,-76,5,5
-68,-72,127,-74,127,-68,-69,127,5,5
-68,-71,127,127,127,-67,-69,-77,5,5
-68,-71,127,127,-78,-67,-68,-77,5,5
-68,-71,127,-71,127,-67,-68,127,5,5
-68,-71,-75,-72,127,-67,-69,-79,5,5
-68,-71,-75,127,127,-67,-69,127,5,5
-68,-70,-75,127,127,-66,-69,-76,5,5
-69,-71,127,-72,127,-67,-69,-76,5,5
-68,-71,-76,127,127,127,-69,-77,5,5
-69,-72,127,127,-77,127,-69,-76,5,5
-68,127,127,127,127,127,-69,-78,5,5
-69,-74,127,-71,-78,127,-69,127,5,5
-69,-72,-75,-73,-79,127,127,-77,5,5
-67,-71,127,127,127,-68,-70,127,5,5
127,-66,127,-79,127,127,-77,-71,5,3
-70,-66,-79,-75,127,-79,127,-64,5,3
127,-67,-79,-73,127,127,-78,-67,5,3
-72,-67,-82,127,-69,-77,-74,-71,5,3
-73,-67,127,127,-68,127,-77,-70,5,3
-72,-71,127,127,-71,127,-76,127,5,3
-71,-66,127,-76,-69,127,127,-67,5,3
127,-69,127,127,127,127,-79,-67,5,3
-72,-69,127,127,-68,127,-77,-67,5,3
-72,-67,127,127,-68,-77,-81,-67,5,3
-69,-69,127,-76,-69,127,-77,127,5,3
-77,-66,127,-73,127,127,-77,127,5,3
-71,-65,127,127,127,127,-78,-74,5,3
-72,-73,127,-75,127,127,127,127,5,3
127,-66,127,127,127,127,-77,-67,5,3
-71,127,127,-75,-69,-73,-79,127,5,3
-72,-67,127,127,127,127,-74,-70,5,3
-70,-66,127,-72,-69,127,-78,-66,5,3
-69,127,127,-73,127,127,127,127,5,3
-75,-65,127,-77,127,127,-80,-66,5,3
-71,-66,127,127,-71,-78,127,-66,5,3
-71,-66,127,127,127,127,-80,-66,5,3
-71,-67,127,-75,127,127,-79,-67,5,3
-72,-67,127,-73,127,-74,-81,-66,5,3
-72,-66,127,127,-71,127,-77,-69,5,3
-72,-65,127,-75,127,-74,-79,-67,5,3
-71,127,127,-76,-69,-74,127,127,5,3
-72,-66,127,-75,127,127,-79,-67,5,3
-71,-67,127,127,-70,-73,127,-67,5,3
-71,-66,127,-73,127,127,-77,-67,5,3
-72,-65,127,127,127,127,-78,-67,5,3
-72,-65,127,127,-69,127,127,-67,5,3
-72,-66,127,-73,127,127,127,-67,5,3
-72,-65,127,127,127,127,-78,-66,5,3
-72,-65,127,127,-68,127,-80,127,5,3
-72,-65,127,-73,127,-72,127,-67,5,3
-72,-65,127,-73,127,127,-78,-66,5,3
-71,-65,127,-74,-69,127,127,-67,5,3
-72,-65,127,-73,127,127,-77,-67,5,3
127,-65,127,-75,127,127,127,-67,5,3
127,-64,127,-73,-69,127,-80,-68,5,3
-71,-66,127,127,127,127,127,127,5,3
-71,127,127,-73,-69,127,127,127,5,3
-71,-65,127,127,127,127,-79,127,5,3
127,-64,127,-73,127,127,127,-67,5,3
-72,127,127,-72,-69,-75,127,127,5,3
-71,-65,127,127,-69,127,127,-68,5,3
-71,-65,127,-73,-69,-74,-78,-67,5,3
-71,-66,127,-74,127,127,127,-67,5,3
-71,127,127,-74,-69,127,127,127,5,3
-71,-65,127,-73,-69,127,-79,-68,5,3
-71,-65,127,127,127,-73,-78,-67,5,3
-71,-65,127,127,127,-74,127,-67,5,3
-71,-66,127,127,127,-73,-80,-68,5,3
-71,-66,127,127,127,127,127,-67,5,3
-71,-65,127,-73,-70,-73,-80,127,5,3
-71,-66,127,-75,127,-73,-82,-67,5,3
-71,127,127,127,-70,127,127,-67,5,3
-71,-66,127,127,127,-74,-79,-67,5,3
-71,-66,127,-77,127,127,-78,-67,5,3
-71,-65,127,127,-70,127,-78,127,5,3
-71,-65,127,127,-71,-71,-82,-67,5,3
127,127,127,-77,127,-74,127,-67,5,3
-71,-65,127,127,127,127,127,127,5,3
127,-65,127,-76,127,127,127,-68,5,3
-71,-65,127,-77,127,127,127,127,5,3
127,-67,127,-76,-71,127,127,127,5,3
-71,-65,127,-75,-71,-73,127,127,5,3
-71,-65,127,127,127,-73,-78,-67,5,3
-71,-65,127,-75,-70,127,127,-66,5,3
-71,-66,127,-75,-71,127,-79,-67,5,3
-71,-65,127,127,127,-73,127,-67,5,3
127,-66,127,-77,-70,-72,-80,-67,5,3
-71,-67,127,127,-70,-72,-80,127,5,3
-71,-66,127,127,-70,127,-82,-67,5,3
-71,-66,127,-75,-69,127,127,127,5,3
-71,-66,127,-75,-71,-72,-81,-67,5,3
-71,-66,127,127,127,-72,127,127,5,3
-71,-67,127,-74,127,-73,127,-67,5,3
-71,-67,127,-74,127,-74,-80,-67,5,3
-71,-66,127,127,127,-73,-79,127,5,3
-71,-66,127,127,127,127,-79,127,5,3
-71,-64,127,-75,127,127,-78,-68,5,3
-71,-65,127,127,127,127,127,-68,5,3
-71,-65,127,-75,127,-74,-78,-68,5,3
127,127,127,-75,127,127,-78,127,5,3
-71,-65,127,-75,-70,-74,-79,-68,5,3
-71,-65,127,127,127,127,-81,-68,5,3
127,-66,127,-73,-70,127,-79,-68,5,3
