Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord,RSSI_Mean,RSSI_Variance,RSSI_Median
-79,-63,-75,-68,127,-74,-80,127,1,4,-23.125,8616.410714285714,-71.0
127,-62,-75,-68,-82,-74,-82,127,1,4,-23.625,8687.125,-71.0
-78,-63,-73,-71,127,127,127,-71,1,4,3.125,10538.982142857143,-67.0
-80,-63,-77,-67,-84,-73,-80,-71,1,4,-74.375,51.410714285714285,-75.0
-77,-63,-74,-68,127,-72,-81,-71,1,4,-47.375,4993.982142857143,-71.5
-77,-62,-82,-65,-82,-75,-82,-70,1,4,-74.375,63.125,-76.0
-76,-63,-77,-67,127,127,-79,-73,1,4,-22.625,8556.55357142857,-70.0
-75,-63,-82,-66,127,127,-80,127,1,4,1.875,10776.125,-64.5
127,-64,-76,-65,127,-74,-81,127,1,4,2.625,10637.982142857143,-64.5
127,-63,-77,-65,127,-72,-83,-70,1,4,-22.0,8497.42857142857,-67.5
-77,-63,127,-66,-82,-77,127,127,1,4,2.0,10751.714285714286,-64.5
127,-63,-81,-66,127,127,-81,-70,1,4,2.5,10669.142857142857,-64.5
-79,-62,127,-66,127,-73,-78,-68,1,4,-21.5,8434.0,-67.0
127,-63,127,-67,127,-74,-79,-69,1,4,3.625,10459.69642857143,-65.0
127,-63,-74,-67,-83,-73,-77,-69,1,4,-47.375,5002.267857142857,-71.0
-78,-63,-75,-67,127,127,-77,127,1,4,2.625,10632.55357142857,-65.0
-78,127,-76,-68,127,127,-78,-71,1,4,1.25,10854.785714285714,-69.5
127,-63,-76,-67,127,127,-77,-70,1,4,3.5,10478.857142857143,-65.0
127,-63,-75,-67,-83,127,-78,-69,1,4,-22.625,8568.55357142857,-68.0
-79,-63,127,-68,127,127,-79,-70,1,4,2.75,10614.5,-65.5
-79,-63,-75,127,-83,-72,-77,-69,1,4,-48.875,5088.125,-73.5
-79,-62,-76,127,-82,-73,-77,127,1,4,-24.375,8763.982142857143,-74.5
-79,-63,-72,-67,-81,-73,-79,-69,1,4,-72.875,41.267857142857146,-72.5
-78,-63,-72,-68,127,127,-79,-69,1,4,-21.875,8470.410714285714,-68.5
127,-63,127,-67,-82,-73,-79,-69,1,4,-22.375,8537.982142857143,-68.0
-77,-63,-72,127,-82,-73,-78,-69,1,4,-48.375,5055.410714285715,-72.5
127,-63,-72,-67,127,127,-78,127,1,4,28.5,11106.285714285714,32.0
-78,-63,-73,127,127,-73,-79,-69,1,4,-22.625,8553.69642857143,-71.0
-78,-63,-73,127,127,-73,-78,127,1,4,2.0,10735.714285714286,-68.0
127,-63,-74,-68,127,-74,-78,-69,1,4,-21.5,8421.42857142857,-68.5
-78,-63,-75,-66,127,127,-77,-69,1,4,-21.75,8456.785714285714,-67.5
127,-63,127,127,127,127,-77,-69,1,4,53.25,10374.214285714286,127.0
127,-63,-78,-66,127,127,127,-69,1,4,29.0,10994.0,32.0
-79,-63,127,-67,127,-72,-79,127,1,4,2.625,10636.55357142857,-65.0
127,-63,127,127,127,-74,-77,-69,1,4,28.125,11188.982142857143,32.0
-78,-63,-75,-67,-82,-73,-78,-69,1,4,-73.125,40.982142857142854,-74.0
127,-63,-78,-68,-83,-74,-78,127,1,4,-23.75,8695.92857142857,-71.0
127,-63,127,-68,127,-73,-79,-70,1,4,3.5,10478.857142857143,-65.5
127,-63,-79,-67,127,127,-78,-70,1,4,3.0,10571.142857142857,-65.0
-78,-63,-79,-68,127,127,-77,-70,1,4,-22.625,8558.55357142857,-69.0
127,-63,-76,127,127,127,-77,-70,1,4,27.75,11275.642857142857,32.0
-79,-63,127,-68,-83,-73,-77,-70,1,4,-48.25,5055.071428571428,-71.5
-79,-63,127,127,-82,127,-78,-70,1,4,1.125,10899.267857142857,-66.5
-79,-63,-78,127,127,127,-77,-70,1,4,1.75,10783.642857142857,-66.5
-70,-59,-59,-55,127,127,-62,-66,1,5,-14.625,7661.982142857143,-59.0
-70,127,-60,-55,127,-62,-61,-69,1,5,-15.375,7745.410714285715,-60.5
127,-58,-59,-55,127,127,127,-71,1,5,33.125,10092.69642857143,36.0
127,127,-59,-56,127,-62,-62,-67,1,5,9.375,9496.839285714286,-57.5
-70,127,-59,-56,-74,-62,-61,-69,1,5,-40.5,4618.0,-61.5
127,-58,-60,-56,-75,127,-62,127,1,5,8.75,9620.5,-57.0
127,-58,-60,-57,127,-61,127,127,1,5,34.0,9886.0,35.0
-71,127,-59,-55,-73,127,-61,127,1,5,7.75,9786.214285714286,-57.0
127,127,-59,-56,-77,-64,-61,127,1,5,8.0,9748.285714285714,-57.5
-70,-59,-61,-56,-77,-65,-62,127,1,5,-40.375,4617.696428571428,-61.5
127,-58,-60,-56,-76,-63,-63,-69,1,5,-39.75,4580.5,-61.5
-71,-58,-60,-56,-75,-63,-62,-69,1,5,-64.25,45.07142857142857,-62.5
-73,-59,-60,-55,127,-62,-63,-71,1,5,-39.5,4562.285714285715,-61.0
-70,-59,-60,-56,-75,-63,-61,-71,1,5,-64.375,45.69642857142857,-62.0
-72,127,-59,-56,-78,-63,-62,-67,1,5,-41.25,4671.928571428572,-62.5
-69,-59,-61,-56,-78,-62,-62,127,1,5,-40.0,4600.0,-61.5
-70,-58,-59,-56,127,-64,-63,-70,1,5,-39.125,4532.696428571428,-61.0
-71,-58,-60,-56,127,127,-61,-69,1,5,-15.125,7721.553571428572,-59.0
-69,-58,-60,-56,-74,-62,127,127,1,5,-15.625,7783.696428571428,-59.0
-69,-58,-59,-56,-74,-62,-62,-69,1,5,-63.625,40.267857142857146,-62.0
-70,127,-60,-55,-76,127,-62,-70,1,5,-17.375,7983.982142857143,-61.0
127,-59,-60,127,-75,-62,-62,127,1,5,7.875,9754.982142857143,-59.5
-71,-59,-60,-56,-74,127,127,-67,1,5,-16.625,7895.696428571428,-59.5
127,127,-60,-56,-74,-62,-62,-67,1,5,-15.875,7804.410714285715,-61.0
-71,-58,-60,127,127,-62,-62,-69,1,5,-16.0,7809.142857142857,-61.0
-71,-58,-60,-56,-75,-62,-62,127,1,5,-39.625,4574.553571428572,-61.0
127,-58,-60,127,127,-62,-61,127,1,5,33.375,10019.125,34.5
127,-59,-59,-56,127,-62,-62,127,1,5,10.375,9330.267857142857,-57.5
-71,-58,-60,-56,-76,127,-61,127,1,5,-16.0,7835.428571428572,-59.0
-70,-59,-59,-55,-75,127,-61,127,1,5,-15.625,7791.125,-59.0
-72,-59,-60,-55,-74,-62,-62,127,1,5,-39.625,4574.553571428572,-61.0
127,-59,-60,-55,127,-62,-61,-71,1,5,-14.25,7620.785714285715,-59.5
-72,-59,-60,-55,127,-61,-62,-69,1,5,-38.875,4522.125,-60.5
-70,-58,-60,-56,127,-61,-62,127,1,5,-14.125,7603.839285714285,-59.0
-70,-57,-59,127,-74,-62,-62,-71,1,5,-41.0,4645.142857142857,-62.0
-70,127,-60,-56,127,127,-62,127,1,5,32.5,10220.857142857143,35.5
-70,127,-60,-56,-75,-62,-62,-71,1,5,-41.125,4655.553571428572,-62.0
-71,-58,-60,-55,-75,-62,127,-71,1,5,-40.625,4637.982142857143,-61.0
127,127,-60,127,-75,-62,-61,127,1,5,31.25,10499.07142857143,33.5
127,-58,-60,-56,-75,-62,-62,-71,1,5,-39.625,4574.553571428572,-61.0
-71,-58,-59,-55,-75,-62,-61,-71,1,5,-64.0,53.42857142857143,-61.5
127,-58,-60,-56,127,-62,-62,-70,1,5,-14.25,7617.357142857143,-59.0
-71,127,-60,-56,-76,-61,-62,127,1,5,-16.5,7885.428571428572,-60.5
-70,127,-60,-56,-74,-61,-62,127,1,5,-16.125,7836.410714285715,-60.5
-70,-58,-60,-56,127,-62,-61,127,1,5,-14.125,7603.839285714285,-59.0
-71,-58,-60,-56,-76,-61,-61,-71,1,5,-64.25,53.642857142857146,-61.0
-71,-58,-60,-56,-75,-61,-62,127,1,5,-39.5,4568.285714285715,-60.5
127,-58,-59,-56,127,-61,-62,127,1,5,10.625,9289.982142857143,-57.0
-71,-58,-60,127,-75,-62,-61,127,1,5,-16.625,7891.696428571428,-60.5
-71,-58,-59,-56,127,-61,127,127,1,5,9.5,9486.857142857143,-57.0
127,-58,-60,-56,-76,-61,-61,127,1,5,-14.75,7690.785714285715,-59.0
-71,-58,-60,-56,127,-61,-62,127,1,5,-14.25,7619.928571428572,-59.0
-71,-58,-60,-56,-76,-62,-62,-69,1,5,-64.25,48.785714285714285,-62.0
-71,-58,-59,127,-76,-62,-62,-70,1,5,-41.375,4669.125,-62.0
-72,-58,-60,-56,127,-62,-62,-69,1,5,-39.0,4527.714285714285,-61.0
-70,-59,-60,-56,-77,-62,-62,-70,1,5,-64.5,50.285714285714285,-62.0
-70,-59,-60,-56,-77,127,-62,-70,1,5,-40.875,4650.410714285715,-61.0
-71,-60,-60,-56,-77,-62,-61,-71,1,5,-64.75,53.07142857142857,-61.5
127,-60,-60,-56,-76,127,-62,-69,1,5,-16.125,7842.125,-60.0
-71,-59,-59,-56,-79,-62,-62,127,1,5,-40.125,4616.696428571428,-60.5
127,-59,-60,-56,-77,-63,-62,-71,1,5,-40.125,4606.982142857143,-61.0
-71,-58,-59,-56,127,-62,-61,127,1,5,-14.125,7606.982142857143,-58.5
-72,-58,-60,-56,127,-61,-61,-75,1,5,-39.5,4571.142857142857,-60.5
127,-57,-61,-56,-79,-61,-61,127,1,5,-15.125,7745.267857142857,-59.0
-70,-58,-59,-57,-81,127,-61,-70,1,5,-41.125,4682.125,-60.0
-72,-57,-60,-61,-80,127,-61,-73,1,5,-42.125,4733.839285714285,-61.0
127,-59,-59,-60,-80,-63,-62,-71,1,5,-40.875,4654.125,-61.0
-74,-59,-60,-58,127,-65,-62,-68,1,5,-39.875,4574.696428571428,-61.0
127,-58,-59,-61,-77,-62,-61,-76,1,5,-40.875,4656.982142857143,-61.0
-68,-58,-57,-54,-84,127,-64,-65,1,5,-40.375,4659.696428571428,-61.0
-71,-58,-58,-55,-79,127,-61,127,1,5,-16.0,7852.285714285715,-58.0
-69,-58,-60,-55,-82,-76,-62,127,1,5,-41.875,4742.125,-61.0
-69,-57,-58,-54,127,-60,-62,-76,1,5,-38.625,4529.125,-59.0
127,-57,-58,-55,127,-67,-65,-81,1,5,-16.125,7870.125,-57.5
127,-57,-59,-56,-75,-78,-62,-71,1,5,-41.375,4699.125,-60.5
-72,-58,-58,-55,-76,-69,-62,-71,1,5,-65.125,61.267857142857146,-65.5
-72,-58,-60,-54,-78,-67,-62,127,1,5,-40.5,4641.142857142857,-61.0
127,-58,-58,-54,-77,-71,-61,-74,1,5,-40.75,4665.071428571428,-59.5
-69,-59,-58,-55,-79,-62,-61,127,1,5,-39.5,4583.428571428572,-60.0
-70,-58,-57,-54,-78,127,-62,-65,1,5,-39.625,4592.839285714285,-60.0
-72,-58,-57,-54,127,-62,-61,-69,1,5,-38.25,4494.785714285715,-59.5
-71,-58,-57,-54,127,-62,-61,127,1,5,-13.625,7558.267857142857,-57.5
-72,-58,-57,-54,127,127,-61,-68,1,5,-14.5,7662.0,-57.5
-70,127,-56,-54,127,-63,-61,127,1,5,9.625,9469.69642857143,-55.0
-71,-59,-57,127,-74,127,-61,127,1,5,7.375,9845.69642857143,-58.0
-71,-58,-57,-54,-73,-63,-62,-67,1,5,-63.125,46.125,-62.5
-70,127,-56,-54,127,-62,-62,-69,1,5,-14.875,7698.410714285715,-59.0
127,-57,-56,-55,127,-64,-61,127,1,5,11.0,9235.142857142857,-55.5
-72,-58,-59,-54,-75,127,-62,127,1,5,-15.75,7812.5,-58.5
127,127,-57,-55,-75,-63,-61,127,1,5,8.75,9623.357142857143,-56.0
127,-57,-57,-55,-75,-63,-61,127,1,5,-14.25,7638.785714285715,-57.0
-71,-57,-57,-55,127,-63,-61,127,1,5,-13.75,7571.357142857143,-57.0
-71,-58,-57,-55,127,127,127,127,1,5,33.375,10040.55357142857,36.0
-71,127,-58,-55,-75,-63,-62,127,1,5,-16.25,7859.071428571428,-60.0
127,-57,-57,-55,127,-63,-61,127,1,5,11.0,9233.142857142857,-56.0
-71,-58,127,-55,127,-64,-61,127,1,5,9.0,9569.42857142857,-56.5
-72,-58,-58,-60,-77,-63,-62,-68,1,5,-64.75,48.214285714285715,-62.5
-70,-58,-57,-53,127,127,127,-67,1,5,9.5,9496.57142857143,-55.0
-71,-58,-57,-54,-75,-63,-62,-67,1,5,-63.375,52.267857142857146,-62.5
-71,-58,-57,-53,127,127,-61,127,1,5,10.125,9392.982142857143,-55.0
-70,-69,-77,-72,127,-78,-82,-71,1,6,-49.0,5077.714285714285,-71.5
-71,-69,-73,-72,-83,-77,-79,-74,1,6,-74.75,21.357142857142858,-73.5
-71,-69,-80,-71,-82,-81,-77,-71,1,6,-75.25,28.214285714285715,-74.0
127,127,127,-71,-81,-80,-79,-72,1,6,-0.25,11116.214285714286,-71.5
-71,-71,127,-72,127,-80,-81,127,1,6,0.75,10944.214285714286,-71.0
127,-71,127,-71,127,-81,127,-72,1,6,26.625,11524.55357142857,28.0
127,-72,127,-72,127,-80,-78,-72,1,6,0.875,10916.69642857143,-72.0
-71,-71,127,-72,-81,-82,-79,127,1,6,-25.25,8849.92857142857,-71.5
127,127,127,-72,-80,-80,127,-72,1,6,25.5,11783.142857142857,27.5
-71,-71,127,-72,-80,127,127,-72,1,6,1.875,10744.125,-71.0
-71,-71,127,-72,-80,-77,127,-72,1,6,-23.625,8653.125,-71.5
-71,127,127,-72,-81,127,-78,-71,1,6,1.0,10898.57142857143,-71.0
-71,-71,127,127,-80,-80,-78,-71,1,6,-24.625,8773.410714285714,-71.0
-71,-71,127,-73,-80,-81,-77,-72,1,6,-49.75,5116.214285714285,-72.5
127,127,127,-72,-81,-78,-80,-71,1,6,-0.125,11093.839285714286,-71.5
-71,-72,127,-73,-82,-83,-79,127,1,6,-25.75,8908.785714285714,-72.5
127,127,127,-72,-81,127,-79,-72,1,6,25.5,11783.42857142857,27.5
-71,-72,127,-72,-82,-79,-76,-73,1,6,-49.75,5115.357142857143,-72.5
-71,-72,127,-73,-83,-78,-76,-74,1,6,-50.0,5129.714285714285,-73.5
-71,-69,-86,-72,-82,-81,-73,-71,1,6,-75.625,40.55357142857143,-72.5
-71,-69,127,-71,-84,-78,127,-70,1,6,-23.625,8667.982142857143,-70.5
127,-70,127,-71,127,-81,-75,-71,1,6,1.625,10790.55357142857,-70.5
-71,127,127,-71,-79,-81,-75,127,1,6,0.5,10984.857142857143,-71.0
127,-71,127,-71,127,-79,127,-74,1,6,26.625,11520.55357142857,28.0
-70,127,127,-70,-81,127,-74,-73,1,6,1.625,10790.267857142857,-70.0
127,-69,127,-71,-82,127,-75,-75,1,6,1.125,10878.982142857143,-70.0
-70,-69,127,-69,127,-77,-76,-72,1,6,-22.375,8509.125,-69.5
-69,-70,127,-70,-80,127,-75,-72,1,6,-22.75,8555.357142857143,-70.0
-71,-69,127,-71,127,-78,127,127,1,6,27.375,11349.69642857143,29.0
-70,-69,127,127,127,-78,-75,-71,1,6,2.25,10679.642857142857,-69.5
127,-69,127,-70,-80,-78,-75,-71,1,6,-23.625,8657.69642857143,-70.5
-71,127,127,-70,127,-78,-75,-71,1,6,2.0,10720.857142857143,-70.5
127,-70,127,127,127,-78,-76,127,1,6,51.375,10898.55357142857,127.0
127,127,127,-71,-80,-78,-76,-72,1,6,0.5,10981.42857142857,-71.5
-70,127,127,-70,127,127,-76,127,1,6,52.375,10610.839285714286,127.0
-70,127,127,127,-80,127,-75,-72,1,6,26.375,11579.982142857143,28.5
-70,-70,127,-69,-81,-79,-75,-72,1,6,-48.625,5055.125,-71.0
-70,127,127,-71,127,127,-75,-72,1,6,27.5,11316.57142857143,28.5
127,127,127,-71,-81,-78,-75,-72,1,6,0.5,10982.857142857143,-71.5
127,-71,127,-70,-81,-78,-75,-72,1,6,-24.125,8713.839285714286,-71.5
-70,127,127,-71,-81,-79,-75,-72,1,6,-24.25,8729.357142857143,-71.5
127,-69,127,-70,-79,-78,127,-72,1,6,1.625,10790.839285714286,-69.5
-70,-70,127,-70,-80,-78,127,127,1,6,1.625,10792.839285714286,-70.0
127,-70,127,-70,-80,-77,-76,127,1,6,1.0,10897.714285714286,-70.0
-70,127,127,-70,127,-77,-76,-72,1,6,2.0,10720.57142857143,-70.0
-70,-70,127,127,-80,-78,-75,-73,1,6,-24.0,8698.285714285714,-71.5
127,-70,127,-70,-80,-79,-75,-72,1,6,-24.0,8700.0,-71.0
-70,-69,127,-70,-80,-78,-75,-72,1,6,-48.375,5037.410714285715,-71.0
-70,-69,127,127,127,-79,-76,-72,1,6,1.875,10745.839285714286,-69.5
-70,-70,127,127,127,-77,-75,-72,1,6,2.125,10698.410714285714,-70.0
-70,127,127,127,127,-78,-76,127,1,6,51.375,10898.55357142857,127.0
-70,-70,127,-70,127,127,-75,-73,1,6,2.875,10567.839285714286,-70.0
-70,127,127,-70,-81,127,-74,-73,1,6,1.625,10790.267857142857,-70.0
127,-70,127,-70,-80,-78,-74,-74,1,6,-24.0,8698.0,-72.0
-70,127,127,-70,-81,-78,127,-73,1,6,1.125,10878.69642857143,-70.0
-70,-72,-81,-74,-81,-75,-76,127,1,6,-50.25,5144.5,-74.5
-70,-74,127,-71,127,-76,-77,-68,1,6,-22.75,8551.92857142857,-70.5
-72,-74,-77,127,-81,-76,-73,-72,1,6,-49.75,5109.642857142857,-73.5
-71,-72,-76,-73,127,127,127,-72,1,6,2.125,10694.982142857143,-71.5
-70,-69,-73,-69,-81,127,-77,-73,1,6,-48.125,5024.410714285715,-71.5
-70,-72,-75,-70,-81,127,-76,-73,1,6,-48.75,5055.928571428572,-72.5
-70,-73,-75,-71,-80,-73,-77,-73,1,6,-74.0,10.571428571428571,-73.0
127,-73,-75,-71,127,-73,-77,-74,1,6,-23.625,8645.982142857143,-73.0
-70,-73,-76,-71,-80,127,-77,-74,1,6,-49.25,5082.214285714285,-73.5
-70,-73,-75,-69,-80,-74,-77,-73,1,6,-73.875,12.696428571428571,-73.5
-70,-74,-75,-70,-80,-74,-76,-73,1,6,-74.0,10.571428571428571,-74.0
-70,127,-75,-71,-81,127,-76,-73,1,6,-24.0,8697.42857142857,-72.0
-70,127,-75,127,127,-74,-76,-74,1,6,1.5,10803.142857142857,-72.0
-70,-74,-75,-71,127,127,-76,-74,1,6,-23.25,8603.92857142857,-72.5
-70,-73,-75,-71,-79,-74,-76,-75,1,6,-74.125,8.125,-74.5
-70,-73,-75,-73,-83,127,-74,-75,1,6,-49.5,5100.0,-73.5
-69,-75,-71,127,-79,127,-79,-75,1,6,-24.25,8726.785714285714,-73.0
127,127,-71,-71,127,-74,-79,-74,1,6,1.5,10806.285714285714,-71.0
-70,-74,-71,-71,-80,-74,-80,-78,1,6,-74.75,16.785714285714285,-74.0
-70,-76,-71,-71,-80,-73,127,-81,1,6,-49.375,5096.267857142857,-72.0
127,127,-70,127,-78,-73,-76,-75,1,6,1.125,10870.125,-71.5
-70,-75,-71,-72,-79,127,-79,127,1,6,-24.0,8697.42857142857,-71.5
-70,-76,-72,-70,-78,127,-76,-76,1,6,-48.875,5059.267857142857,-74.0
-70,-75,-71,-71,-79,127,-76,-77,1,6,-49.0,5067.714285714285,-73.0
-70,-74,-70,-72,-80,-74,-74,-76,1,6,-73.75,10.785714285714286,-74.0
127,-74,-71,-71,-79,127,-74,-77,1,6,-24.0,8693.42857142857,-72.5
-69,-74,127,-72,-79,127,-76,-76,1,6,-24.0,8694.857142857143,-73.0
-69,127,-72,-71,-80,-72,-80,-74,1,6,-48.875,5066.410714285715,-72.0
-70,-73,-71,-71,-79,127,-75,-75,1,6,-48.375,5029.982142857143,-72.0
-70,-75,-72,-69,-82,-77,-82,127,1,6,-50.0,5139.428571428572,-73.5
-71,-68,-70,-69,-81,-75,-78,-78,1,6,-73.75,23.928571428571427,-73.0
-73,-75,-69,-74,127,-80,-77,-76,1,6,-49.625,5103.410714285715,-74.5
-71,127,-69,127,-78,-75,-77,-77,1,6,-24.125,8710.125,-73.0
-72,-73,-69,-71,-80,127,127,-73,1,6,-23.0,8581.42857142857,-71.5
-71,-72,-80,-71,-81,-69,127,-73,1,6,-48.75,5061.928571428572,-71.5
127,-74,-74,-71,-81,127,127,-76,1,6,0.625,10959.125,-72.5
127,-77,-70,127,-79,-74,-76,-74,1,6,-24.5,8750.57142857143,-74.0
127,-74,-70,127,-81,-77,127,-77,1,6,0.25,11025.92857142857,-72.0
-70,-70,-77,-70,-82,-74,-79,-82,1,6,-75.5,27.428571428571427,-75.5
127,-71,-79,-70,-81,127,-77,-72,1,6,-24.5,8758.857142857143,-71.5
-70,-73,-68,127,-80,-74,-75,-72,1,6,-48.125,5019.839285714285,-72.5
-70,-74,-70,-78,-79,127,-77,-72,1,6,-49.125,5076.696428571428,-73.0
-71,-74,-70,-75,-78,-76,-77,-72,1,6,-74.125,8.410714285714286,-74.5
127,-74,-69,127,-82,127,127,-74,1,6,26.125,11641.839285714286,29.0
-72,-78,-71,-70,127,127,-79,-75,1,6,-23.875,8681.839285714286,-71.5
-72,-76,-71,-73,-79,-75,127,-76,1,6,-49.375,5085.410714285715,-74.0
-71,-76,-72,127,-79,-75,127,-76,1,6,-24.375,8735.410714285714,-73.5
127,-76,-71,-73,-79,127,-79,-76,1,6,-25.0,8808.857142857143,-74.5
-70,-76,-71,-72,-85,127,127,-77,1,6,-24.625,8780.267857142857,-71.5
-70,-76,-71,-71,-78,-78,-78,-75,1,6,-74.625,11.982142857142858,-75.5
127,-76,-71,-72,-78,-76,-80,-76,1,6,-50.25,5137.928571428572,-76.0
-68,-77,-72,127,127,-75,127,-74,1,6,1.875,10742.410714285714,-70.0
-70,-76,-72,-73,-81,-76,-75,127,1,6,-49.5,5096.857142857143,-74.0
-70,127,-71,-75,-79,-76,-77,-75,1,6,-49.5,5094.857142857143,-75.0
-69,127,-72,-74,-81,-76,127,-75,1,6,-24.125,8712.125,-73.0
-70,-76,-72,-72,-78,-76,-79,-75,1,6,-74.75,9.928571428571429,-75.5
-70,-77,-73,-73,-80,-73,127,-75,1,6,-49.25,5080.785714285715,-73.0
-70,-76,-72,-75,-80,-75,-77,-75,1,6,-75.0,9.142857142857142,-75.0
-70,-78,-72,127,-80,127,-77,-75,1,6,-24.75,8782.785714285714,-73.5
-71,127,-71,-73,-79,127,127,-73,1,6,1.75,10763.357142857143,-71.0
-70,127,-72,-72,-80,127,-73,-75,1,6,-23.5,8637.42857142857,-72.0
127,-75,-72,-75,-80,127,-73,-72,1,6,-24.125,8706.982142857143,-72.5
-70,-71,-73,-69,-83,-74,127,127,1,6,-23.25,8618.5,-70.5
-70,-73,-73,-77,-82,-78,127,-72,1,6,-49.75,5115.357142857143,-73.0
-70,-73,-72,-74,-81,-79,-75,-73,1,6,-74.625,13.410714285714286,-73.5
-79,-68,-68,-77,127,127,-73,-68,1,7,-22.375,8517.69642857143,-68.0
127,127,-68,127,127,-80,127,127,1,7,76.75,8667.642857142857,127.0
127,-70,127,-76,127,127,127,-66,1,7,52.875,10472.982142857143,127.0
-81,127,-67,-76,127,127,-72,-69,1,7,2.0,10732.285714285714,-68.0
-80,-70,-68,-76,-85,127,-74,127,1,7,-24.875,8815.55357142857,-72.0
127,-70,-69,-74,127,127,127,-65,1,7,28.75,11037.92857142857,31.0
-81,-70,-68,127,-86,127,-73,-65,1,7,-23.625,8689.69642857143,-69.0
-81,-71,-69,127,127,-82,-73,-66,1,7,-23.5,8658.857142857143,-70.0
-79,-71,-68,-75,127,127,-74,-67,1,7,-22.5,8529.142857142857,-69.5
-78,-69,-67,-75,-84,127,-75,-68,1,7,-48.625,5068.267857142857,-72.0
-77,127,-67,-76,-84,-82,-73,-68,1,7,-50.0,5150.857142857143,-74.5
-82,-70,-70,-73,127,127,-74,127,1,7,1.5,10814.0,-70.0
-77,-69,-67,-77,-83,127,127,127,1,7,1.0,10910.857142857143,-68.0
-79,-70,-70,-76,-84,-82,-73,-67,1,7,-75.125,37.839285714285715,-74.5
127,-69,-69,127,-85,127,127,-67,1,7,27.25,11401.642857142857,30.0
-79,-72,-72,127,-84,-82,-74,-67,1,7,-50.375,5168.839285714285,-73.0
-79,-70,-69,-74,127,-81,127,-68,1,7,-23.375,8635.69642857143,-69.5
-78,-70,-69,127,-84,-82,127,-67,1,7,-24.5,8781.42857142857,-69.5
-78,-71,-69,127,127,-81,-73,-69,1,7,-23.375,8631.982142857143,-70.0
-78,127,-68,-76,127,127,-73,127,1,7,26.625,11522.55357142857,29.5
-78,127,-69,-77,127,127,-73,-66,1,7,2.25,10686.5,-67.5
-80,127,-71,127,127,127,-73,-66,1,7,27.25,11385.92857142857,30.5
-80,-70,-72,-76,127,127,-73,-66,1,7,-22.875,8573.839285714286,-71.0
-80,-71,-71,127,127,127,127,127,1,7,51.625,10829.410714285714,127.0
127,127,-71,-77,127,127,-73,-67,1,7,27.5,11322.0,30.0
-79,-69,-71,127,127,127,-73,127,1,7,27.0,11436.57142857143,29.0
-79,127,-70,-75,127,127,-73,-67,1,7,2.125,10704.982142857143,-68.5
127,127,-69,127,-84,127,-73,-68,1,7,26.75,11508.785714285714,29.5
-78,-69,-70,127,127,127,127,-68,1,7,27.875,11238.410714285714,29.5
-79,-70,-69,-76,127,127,127,-68,1,7,2.375,10663.410714285714,-68.5
127,127,-68,127,-83,127,-73,-69,1,7,26.875,11477.267857142857,29.5
-80,127,127,127,127,127,-73,127,1,7,76.125,8877.55357142857,127.0
-81,127,-69,-75,127,127,127,127,1,7,51.25,10939.92857142857,127.0
-80,-69,-70,-76,-84,127,-73,127,1,7,-24.75,8797.07142857143,-71.5
-77,127,-70,127,127,127,-73,127,1,7,51.875,10753.55357142857,127.0
-80,-70,-70,-76,127,127,-74,-71,1,7,-23.375,8625.69642857143,-70.5
-80,127,-69,127,127,127,127,127,1,7,76.625,8709.125,127.0
-81,127,-68,-79,127,127,-72,-67,1,7,1.75,10780.214285714286,-67.5
-81,-71,-68,-79,127,127,127,-69,1,7,1.625,10799.125,-68.5
127,127,-68,-78,127,127,-76,-67,1,7,27.375,11356.267857142857,30.0
-81,-71,127,127,127,127,-73,127,1,7,51.25,10937.642857142857,127.0
-83,-70,-69,-78,127,-82,-73,-67,1,7,-49.375,5114.553571428572,-71.5
127,-71,-69,127,-85,127,-74,-67,1,7,1.875,10764.410714285714,-68.0
-84,-70,-69,-77,127,127,-76,-68,1,7,-23.75,8684.5,-69.5
-81,127,-69,-76,-83,-83,-74,127,1,7,-26.5,8998.857142857143,-75.0
127,-70,-67,-76,-83,127,127,-70,1,7,1.875,10758.982142857143,-68.5
-81,-70,-68,-75,-82,127,127,-74,1,7,-24.5,8766.57142857143,-72.0
-79,-68,-68,-77,127,127,-73,-73,1,7,-23.0,8586.0,-70.5
-83,-70,-69,-75,127,127,-73,-67,1,7,-22.875,8580.69642857143,-69.5
-79,-71,127,-74,127,-82,-72,-67,1,7,-23.875,8693.267857142857,-71.5
-79,-70,-68,-77,127,-81,-73,127,1,7,-24.25,8733.92857142857,-71.5
127,-70,-68,127,-85,-83,127,-67,1,7,1.0,10929.42857142857,-67.5
-81,127,-68,127,127,127,127,-67,1,7,52.375,10624.839285714286,127.0
-81,127,-69,-77,127,127,127,127,1,7,51.0,11012.57142857143,127.0
-79,-71,-67,-74,127,127,127,127,1,7,27.125,11410.982142857143,30.0
127,-69,-69,127,127,-80,-74,127,1,7,27.0,11440.285714285714,29.0
-81,127,-68,127,127,127,-73,-69,1,7,27.125,11414.982142857143,29.5
-79,-71,127,127,127,127,-73,-68,1,7,27.125,11409.267857142857,29.5
-79,-71,-68,127,127,127,127,-68,1,7,27.75,11269.357142857143,29.5
