Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord
127,127,-72,127,-79,-61,-65,127,6,2
-84,-70,127,127,-78,-61,-64,-76,6,2
-84,-72,-72,-77,127,-62,-65,127,6,2
127,127,-72,-76,-80,-62,-64,127,6,2
127,-74,-73,-77,-82,-61,-65,127,6,2
127,-74,-72,-77,-80,127,-65,-76,6,2
127,127,-72,-77,-80,-62,-64,-74,6,2
127,-69,-72,-77,-81,-62,-64,-74,6,2
127,-68,-72,-77,-80,-62,-64,-75,6,2
127,-70,-72,-77,-81,-62,-65,-74,6,2
127,127,-73,-76,-80,-62,-64,-78,6,2
127,127,-73,-77,127,-61,-64,-78,6,2
127,127,-72,-77,-82,-62,-65,-78,6,2
127,127,-72,-77,-81,-61,-65,-74,6,2
127,-69,-71,-78,127,-62,-65,-75,6,2
127,127,-71,-76,-81,-61,-64,127,6,2
127,127,-71,-76,-81,-62,-64,-74,6,2
127,-69,-71,-77,-80,-61,-64,-76,6,2
127,-70,-72,-78,-80,-62,-64,-75,6,2
127,-72,127,-79,-79,-62,-64,-75,6,2
127,-72,-71,-79,-79,-62,127,-74,6,2
127,-77,-71,127,-81,-62,-64,-75,6,2
127,-76,-71,127,-80,-62,-64,-74,6,2
127,-79,-71,-78,-82,-62,127,-74,6,2
127,-78,-71,-79,-80,-62,-64,-74,6,2
127,-80,-71,127,127,-63,-64,-74,6,2
127,127,-72,-80,-80,-62,127,-74,6,2
127,127,-72,-79,-82,127,-64,127,6,2
127,-81,-71,-79,-80,-62,-64,-73,6,2
127,-70,-72,-80,-80,127,-64,-78,6,2
127,-74,-71,-81,-81,127,-63,-76,6,2
-84,127,127,-77,-80,127,-64,-77,6,2
127,127,-72,-79,-81,-62,127,-76,6,2
127,-72,-72,-79,-82,127,-64,-79,6,2
127,-71,-72,-80,-81,-62,-64,-77,6,2
127,-71,-72,127,-81,-63,-64,-76,6,2
127,-70,-73,-78,-81,-63,-64,-77,6,2
127,-73,-72,127,-81,-63,-64,127,6,2
-86,127,-72,127,-81,-62,-64,-76,6,2
127,-72,127,-79,-80,127,-64,-76,6,2
127,-73,-74,-78,127,-62,-64,-76,6,2
127,-71,-72,-82,-81,-62,-64,-74,6,2
127,-71,-72,-80,-81,-62,-64,-76,6,2
127,-72,-72,-80,-81,-62,-64,127,6,2
127,127,-73,-79,-81,-62,127,-76,6,2
127,-71,-72,-79,127,-62,127,127,6,2
127,127,-72,-82,-79,-62,-64,-74,6,2
127,-72,-72,-80,-79,127,127,127,6,2
127,127,-72,-80,127,-62,-64,127,6,2
127,-71,-72,127,127,-62,-65,-74,6,2
-86,-71,127,-81,-80,-62,127,-75,6,2
-87,-71,127,-80,-79,-62,-64,127,6,2
127,-71,-73,127,-79,127,-64,-77,6,2
127,-71,-73,-78,127,-64,-64,-77,6,2
127,-72,127,127,-80,-62,-64,127,6,2
127,-72,127,127,-80,-62,-64,127,6,2
127,-71,-71,127,-79,-62,127,-75,6,2
127,-72,-71,-82,127,-62,127,127,6,2
127,-71,-71,127,-79,-62,-64,-75,6,2
127,-72,127,-83,-80,-62,-64,-78,6,2
127,-72,-73,127,-80,-62,-64,-76,6,2
127,-71,-72,127,-80,-62,127,127,6,2
127,-72,-71,127,-80,-62,-64,-75,6,2
127,-72,-71,127,-78,-62,-64,-75,6,2
127,-72,-72,127,-78,-62,-64,-76,6,2
127,-72,-71,127,-79,-62,-64,-75,6,2
127,-72,-71,127,-79,127,-64,127,6,2
127,-72,127,127,-81,-62,-64,127,6,2
127,-71,-72,127,-80,-62,-65,-76,6,2
127,-71,-75,127,-81,-62,-64,-74,6,2
127,-72,-72,127,-81,127,-64,127,6,2
127,-71,-73,-82,-79,-62,-64,-75,6,2
127,-71,-73,-79,-79,-62,-64,-78,6,2
127,-71,-72,-81,-79,-62,-64,-79,6,2
127,-71,-73,127,-80,-62,-63,-77,6,2
127,-71,-72,-80,-80,127,-64,-77,6,2
-85,-71,-72,127,-80,-62,-64,127,6,2
127,-71,-73,-77,-80,-62,-64,127,6,2
127,-72,-72,-80,-79,-62,-64,127,6,2
127,-71,-72,-80,-79,-62,127,-74,6,2
127,-72,127,-79,-81,-62,-64,-73,6,2
127,-71,127,127,127,-62,-64,-75,6,2
127,-71,-73,-81,-80,-62,-65,127,6,2
127,-71,-73,-80,-79,-62,-65,-76,6,2
127,-70,127,127,-80,-62,-65,-74,6,2
127,-75,127,127,-81,127,-70,-75,7,1
-80,127,-76,127,127,-79,-71,127,7,1
-82,-75,-75,-70,-81,127,-71,-76,7,1
-81,127,-75,-70,127,-79,-71,-75,7,1
-81,-75,-75,-70,-81,127,127,-75,7,1
-81,-75,-75,127,127,-79,-71,-74,7,1
127,-74,-74,-69,-82,127,-71,-77,7,1
127,-75,127,-69,127,127,-71,-78,7,1
127,-75,-75,-69,127,127,-71,-77,7,1
127,127,-75,-69,-81,-79,-70,-77,7,1
127,127,-75,127,127,-79,-71,127,7,1
-81,-76,-74,-69,127,-78,-70,-77,7,1
-80,-75,-75,127,-81,127,127,-76,7,1
-81,-75,-74,-69,-81,-78,-71,127,7,1
-81,-74,-75,127,-82,-77,-71,-78,7,1
127,-75,-76,-69,127,127,-71,127,7,1
127,-76,127,127,127,-77,-71,127,7,1
-81,-76,-76,-70,127,127,-70,-77,7,1
-80,-75,-76,-69,-80,-79,-70,127,7,1
-80,-74,127,-69,-80,127,-70,127,7,1
127,-75,-75,-70,127,-79,-70,-77,7,1
-81,-76,-75,-68,-82,-76,-71,-79,7,1
127,-75,-75,127,-80,127,-71,-77,7,1
-81,-75,-75,127,-81,127,-71,-77,7,1
127,-75,-76,127,127,-78,-71,127,7,1
127,-75,-76,-69,-81,-77,-71,-77,7,1
-80,-74,-75,127,127,-80,-71,-76,7,1
-80,-74,127,-69,-80,127,-71,-78,7,1
-81,-74,-74,-69,127,127,-71,-77,7,1
-80,-74,127,-69,-80,-80,-71,127,7,1
-81,-75,-75,-69,127,-80,-71,-77,7,1
-80,-75,127,-69,-80,-80,-71,127,7,1
-81,-74,-75,-69,127,-79,-71,-77,7,1
127,-74,-75,-68,127,-79,-71,-76,7,1
-80,-74,127,-69,127,127,-70,-77,7,1
-81,-74,-75,-69,-81,127,-71,-77,7,1
-81,127,-75,-70,127,-79,-71,-77,7,1
-81,-74,-75,127,-81,127,-71,-79,7,1
127,-76,-77,-69,127,-79,-71,-79,7,1
127,-73,-74,-69,127,-78,-70,127,7,1
127,-73,-75,-69,-80,-78,-71,-79,7,1
-82,-73,-79,127,-82,-78,-70,-78,7,1
-80,-74,-76,-69,-81,127,-70,-78,7,1
-82,127,-74,-69,-81,-79,-71,-78,7,1
-82,-73,-74,-69,-81,127,-70,-80,7,1
127,-73,127,-71,127,-79,-71,-78,7,1
127,127,-74,127,127,127,-70,-77,7,1
127,-75,-73,-70,-81,-77,-70,-79,7,1
127,-73,-81,-70,-83,-79,127,-79,7,1
-80,-74,-79,-69,-81,127,-70,-79,7,1
127,-73,-79,-70,-82,-79,-70,127,7,1
127,-73,-75,-70,-82,-80,-70,-79,7,1
-80,-74,-74,-71,-80,127,-70,127,7,1
127,-74,-74,-70,-80,-78,-70,-76,7,1
127,-73,-75,-68,127,-78,-70,-76,7,1
-80,-75,-76,127,127,-77,-70,-75,7,1
127,-76,-77,-70,127,127,-70,127,7,1
-80,-75,-75,-70,-80,-78,-70,-76,7,1
127,-75,-75,127,127,-77,-70,127,7,1
-80,-75,-75,-71,127,-77,127,127,7,1
-80,127,-75,-70,-81,-77,-70,-76,7,1
-80,-75,-76,-70,127,-79,-70,-76,7,1
-80,127,-75,-71,-82,-77,-70,127,7,1
127,-75,-75,-70,127,-78,-70,127,7,1
-80,-75,-75,-70,-80,-78,-70,127,7,1
-81,-75,-75,-70,127,127,-70,-76,7,1
-80,-75,-75,-70,127,127,-70,-76,7,1
-81,-75,-75,-71,127,-76,-70,127,7,1
127,-75,-75,-70,-81,127,127,-77,7,1
127,-75,-76,-70,127,-77,-70,-75,7,1
-81,-75,-75,127,-82,-77,-70,-76,7,1
-81,-76,-75,127,-81,-78,-70,-76,7,1
-81,-75,-76,-71,-81,127,-70,-76,7,1
-80,-75,-76,-70,-80,-78,-71,-75,7,1
127,-76,-76,-70,127,127,-70,-75,7,1
-80,-75,127,-70,127,-78,-70,127,7,1
127,-75,-75,127,-80,127,-70,127,7,1
-80,127,-76,-71,-80,-78,-70,-75,7,1
-80,-75,-76,127,-80,-78,-70,127,7,1
-80,-75,127,127,-80,127,-70,-74,7,1
-80,-73,-74,127,-80,-78,-70,-74,7,1
-80,-74,127,-70,127,-78,-70,-73,7,1
-80,-74,-75,127,-80,-78,127,127,7,1
-81,-74,-75,-70,-81,127,-70,-74,7,1
-81,-74,-74,127,-81,127,-70,-74,7,1
127,-73,127,-69,-80,127,-70,127,7,1
-80,-73,-75,127,127,127,-70,-74,7,1
127,-74,-75,127,-80,-78,-70,-73,7,1
-81,-73,127,127,-80,-78,-70,-74,7,1
127,-74,127,-70,127,-78,-70,-74,7,1
127,127,127,127,-80,-77,-70,-74,7,1
-81,-74,127,-70,-80,-77,-70,-74,7,1
-81,-74,127,127,-80,-78,-70,-75,7,1
-81,-74,127,-70,-80,-79,-71,-75,7,1
127,-74,-75,127,127,-78,-70,127,7,1
127,-74,-74,-71,127,-78,-70,-75,7,1
-79,-74,-73,127,-81,-78,-71,-74,7,1
-80,-73,-75,127,-81,-78,-71,-74,7,1
-80,-74,-75,-71,127,-77,-71,-75,7,1
-80,-74,-76,-70,127,-77,-71,-74,7,1
127,-73,-74,-73,127,127,-79,127,5,0
127,127,-74,-73,127,-76,127,-68,5,0
127,-73,-74,-74,127,-77,127,127,5,0
127,-73,-75,127,127,127,-79,-68,5,0
127,-73,-74,-73,127,-77,-79,127,5,0
127,-74,-74,127,127,-77,127,-67,5,0
127,-74,-74,127,127,127,-79,127,5,0
127,-73,-74,127,127,-77,-78,127,5,0
127,-73,-74,-73,127,127,-79,127,5,0
127,-73,-74,127,127,127,-80,-68,5,0
127,-73,-74,-73,127,127,127,127,5,0
127,-73,-74,-73,127,-76,-81,-68,5,0
127,-74,-75,127,127,127,127,-68,5,0
127,127,-75,127,127,-79,-79,-68,5,0
127,127,-76,-72,127,-80,-82,-68,5,0
127,-74,127,127,127,-79,-83,127,5,0
127,-75,-74,-74,127,-78,127,-67,5,0
127,-73,127,127,127,127,-83,127,5,0
127,-73,-75,-73,127,-78,-80,-67,5,0
127,-74,-74,-73,127,-77,127,127,5,0
-85,127,127,127,-73,127,-69,-62,5,0
-84,-70,127,127,127,-80,127,-63,5,0
127,-67,127,127,127,127,127,127,5,0
127,-67,127,-73,-73,-82,-66,-63,5,0
127,-66,127,127,-73,127,127,-63,5,0
127,-66,127,-74,-73,127,-67,-63,5,0
127,-72,-80,127,-73,127,-66,-64,5,0
127,-68,-84,-74,-73,127,127,127,5,0
-82,-69,-79,-74,-74,-84,-67,-64,5,0
-83,-70,-79,-74,-72,127,-79,127,5,0
127,-72,127,127,127,127,-71,127,5,0
127,-71,-73,-68,127,-71,127,127,5,0
-78,-72,-81,-73,127,127,127,127,5,0
127,-72,-72,-72,-78,127,127,-70,5,0
127,-71,-72,-65,127,127,127,-70,5,0
127,-81,-78,-70,-80,-68,-74,127,5,0
127,127,127,-70,127,-68,-75,127,5,0
127,-82,-81,127,-80,-68,-75,-68,5,0
127,127,-81,127,-80,-68,-74,127,5,0
127,-82,-81,127,127,-69,127,-68,5,0
127,127,-80,-70,127,-68,-75,-67,5,0
-82,-83,-80,-70,127,-68,-74,-65,5,0
127,127,-79,127,-79,-68,127,127,5,0
-81,-82,-80,127,127,-68,-75,127,5,0
127,127,-80,-70,127,-68,127,127,5,0
127,-82,-79,127,127,-68,-75,127,5,0
127,127,-80,-68,-80,-68,-74,-67,5,0
-82,127,-80,-69,-79,127,127,-66,5,0
-82,127,-80,127,-80,-68,-74,-65,5,0
-81,-83,-82,-68,127,-68,127,127,5,0
-81,127,-81,-68,127,-68,127,-66,5,0
127,127,-79,-69,-80,127,127,-66,5,0
-81,-82,127,127,127,-68,127,127,5,0
127,127,-81,127,127,-68,-75,-66,5,0
127,127,127,127,-80,127,-75,127,5,0
-82,127,-80,127,127,-69,127,-67,5,0
-82,-82,-81,127,-80,-68,-75,127,5,0
127,127,-80,-68,-80,-69,-75,127,5,0
-82,127,127,-68,127,127,-75,-66,5,0
127,-82,-80,-69,-80,-69,-75,127,5,0
-82,127,127,127,-80,127,-76,-66,5,0
-81,127,-80,-68,-80,-68,127,-66,5,0
-82,127,-79,-68,-80,127,127,127,5,0
127,-84,-80,127,127,-68,127,-67,5,0
127,127,-80,-68,-80,-68,127,-67,5,0
-82,127,-79,127,-79,-68,-75,127,5,0
-82,127,127,-69,-80,-68,-75,-64,5,0
-83,127,-80,-69,-80,127,-75,-64,5,0
127,127,-79,127,127,-69,-75,127,5,0
127,127,-80,-69,-80,-69,-75,-65,5,0
127,127,-80,127,127,127,-75,-64,5,0
127,127,-79,-70,127,-69,-75,127,5,0
-81,127,-79,-69,127,127,-75,-64,5,0
127,127,-80,127,-80,127,-74,-65,5,0
-82,127,-80,-70,-79,127,-74,127,5,0
127,127,-79,127,-79,-69,-74,-65,5,0
-82,127,-80,-70,127,-69,127,-67,5,0
127,127,-80,127,-80,127,127,127,5,0
127,127,-80,127,127,127,-75,127,5,0
-83,127,-79,-70,127,-68,127,-67,5,0
-82,-86,-79,127,127,-69,-76,-67,5,0
-83,127,-79,-70,127,-69,127,-68,5,0
127,127,-82,-68,-79,127,127,-67,5,0
-84,127,127,-69,127,-68,127,-67,5,0
-84,127,-79,-70,-81,-67,-73,-66,5,0
-85,127,127,-68,-81,-69,127,127,5,0
127,-83,-76,-68,-79,-69,-77,-66,5,0
-82,-82,-81,127,127,127,-76,127,5,0
-82,127,127,-70,127,-66,-79,-67,5,0
127,-83,-80,-70,-79,127,-76,127,5,0
127,-83,-78,-70,127,-68,-79,-66,5,0
127,127,127,-69,-79,-69,-76,-66,5,0
-83,127,127,127,-80,-69,-76,-66,5,0
-82,127,-77,-70,127,-67,-74,-66,5,0
127,127,-80,-70,-78,-69,-74,127,5,0
-82,-83,-82,-70,127,-69,-73,-65,5,0
-82,127,-82,-70,127,-69,-75,-67,5,0
-81,-85,-81,-72,-80,-68,-73,-67,5,0
127,127,-79,-69,127,-68,-74,-66,5,0
127,-81,-80,-69,-79,-68,-74,-66,5,0
127,-73,127,127,-58,-66,-70,-77,7,6
127,-73,-82,127,-59,-65,-70,-78,7,6
127,-72,127,127,-58,-66,-70,-77,7,6
127,-73,127,127,-59,-65,-70,-77,7,6
127,-73,127,127,-58,-66,-70,-77,7,6
127,-73,-83,127,-59,-65,-70,-77,7,6
127,-73,127,127,-58,-65,-70,-77,7,6
127,-73,-83,127,-59,-66,-70,-78,7,6
127,-72,-83,127,-59,-65,-70,-77,7,6
127,-73,127,127,-58,-65,-70,-77,7,6
127,-73,-83,127,-59,-65,-73,-76,7,6
127,-73,127,127,-59,-66,-73,-78,7,6
127,-73,-83,127,-59,-65,-74,-77,7,6
127,-73,-82,127,-59,-65,-74,-77,7,6
127,-73,127,127,-59,-65,-74,-77,7,6
127,-73,-83,127,-59,-65,-74,-77,7,6
127,-73,127,127,-59,-65,-74,-77,7,6
127,-73,127,127,-59,-65,-74,-77,7,6
127,-73,-83,127,-59,-66,-73,-76,7,6
127,-73,-82,-81,-59,-65,-73,-77,7,6
127,-73,-85,-82,-58,-65,-73,-77,7,6
127,-73,-83,-82,-59,-65,-73,-77,7,6
127,-72,-83,-82,-59,-65,-73,-77,7,6
127,-73,-82,-82,-59,-65,-73,-78,7,6
127,-73,-83,-82,-59,-65,-73,-78,7,6
127,-73,127,-82,-59,-65,-73,127,7,6
127,-73,-83,-82,-59,-65,-73,-77,7,6
127,-73,127,-82,-59,-65,-73,-77,7,6
127,-73,127,-82,-59,-65,-73,-77,7,6
127,-73,127,-82,-58,-65,-73,-77,7,6
127,-73,-83,-83,-59,-65,-73,-79,7,6
127,-73,-81,-82,-59,-65,-72,-76,7,6
127,-72,-79,-81,-58,127,-72,-76,7,6
-81,127,127,-82,-59,-65,-72,-76,7,6
127,-72,-82,-83,-58,-65,-72,-76,7,6
127,-72,127,-83,-59,-66,-72,-76,7,6
127,-72,127,-83,-58,-65,-72,-76,7,6
127,-72,-81,-83,-58,-65,-72,-76,7,6
127,-72,127,-83,-58,-65,-72,-76,7,6
127,-73,-82,-82,-58,-65,-72,-76,7,6
127,-72,-81,-82,-59,-65,-72,-76,7,6
127,-72,-82,-82,-59,-65,-72,-76,7,6
127,-72,-82,127,-58,-65,-72,-76,7,6
-85,-72,127,-81,-58,-64,-73,-77,7,6
127,-72,127,-82,-58,-64,-73,-77,7,6
127,-72,-80,-72,-60,-70,-79,-71,7,6
-75,-75,127,-73,-58,-73,-77,-71,7,6
-77,-73,127,-77,-58,-73,-74,-72,7,6
-79,-73,127,-77,-58,-72,-74,-72,7,6
-79,-72,127,-77,-59,-72,-73,-72,7,6
-79,-73,127,-75,-59,-72,-74,-72,7,6
-79,-73,127,127,-58,127,-75,-74,7,6
-79,-72,127,-76,-59,-71,-75,-72,7,6
-80,-72,-82,-76,-59,-71,-74,-72,7,6
-79,-72,-83,-77,-59,-71,-74,-73,7,6
-80,-73,-84,-77,-59,-72,-74,-73,7,6
-80,-74,127,-77,-59,-71,-74,-73,7,6
-80,-73,-84,-71,-58,-73,-75,-73,7,6
-80,-72,127,-74,-59,-71,-74,-73,7,6
-80,-76,127,-73,-59,-71,-74,-73,7,6
-80,-75,-83,-74,-59,-71,-74,-73,7,6
-80,-74,127,-73,-59,-71,-74,-73,7,6
-81,-73,127,-72,-59,-72,-74,-73,7,6
-80,-74,127,-73,-59,-71,-74,-74,7,6
-80,-73,127,-74,-59,-71,-75,-74,7,6
-80,-73,127,-74,-59,-71,-75,-73,7,6
-80,-73,127,-74,-58,-71,-75,-73,7,6
-80,-73,127,-73,-59,127,-75,-73,7,6
-81,-74,-84,-75,-59,-71,-75,-74,7,6
-81,-74,-84,-74,-59,-72,-75,-73,7,6
-80,-73,127,-73,-59,-71,-74,-74,7,6
-80,-73,-83,-73,-59,-71,-74,-73,7,6
-80,-73,127,-74,-59,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,-80,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
-78,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
127,127,127,127,127,127,127,127,7,6
-80,127,-74,127,127,-65,-65,127,7,5
-79,127,-77,-63,-75,-64,-64,-72,7,5
-79,-68,-74,-62,-74,-65,127,-72,7,5
-80,127,127,-62,-75,-65,-64,-72,7,5
-79,-68,-74,-62,-75,-64,127,-72,7,5
-79,-67,127,-62,-75,127,127,-72,7,5
-79,-68,127,127,-75,127,-65,-72,7,5
-79,-68,-74,-62,-75,127,-64,-71,7,5
-78,127,-74,-62,-75,127,-64,-71,7,5
127,-68,127,-62,-75,-64,-64,127,7,5
-79,-68,-75,-62,-75,-65,127,-72,7,5
-80,-68,-74,127,-74,127,-65,-73,7,5
-81,127,127,127,-76,127,-64,-71,7,5
-79,-68,-75,-63,-75,-64,127,-71,7,5
-79,127,127,127,-75,-65,-64,-72,7,5
-79,-68,-75,127,-75,-64,127,-71,7,5
-79,-68,127,-63,-76,127,-64,-71,7,5
-79,-69,127,-63,-76,-65,127,-71,7,5
-79,127,127,-63,-75,-64,-64,-72,7,5
-79,-68,-76,-63,-75,127,-65,-72,7,5
-79,127,-75,127,-75,-65,-64,-72,7,5
-79,127,127,-63,-75,127,-65,-71,7,5
127,-69,-76,127,-75,127,-64,-71,7,5
-79,-68,127,127,-76,127,-64,-71,7,5
-79,127,127,-63,-75,127,-64,-71,7,5
-78,-68,127,127,-75,-65,-64,-71,7,5
-78,-69,-75,127,-75,127,-64,-71,7,5
-79,127,-75,-63,-76,-64,-65,-71,7,5
127,127,127,-63,-75,-65,-64,-71,7,5
-79,127,-74,-63,-76,-65,-64,127,7,5
127,-71,127,127,-76,-65,-65,-70,7,5
-79,-69,127,-63,127,127,-64,-72,7,5
-78,-69,-74,-63,-75,-65,-65,-71,7,5
-78,-68,-75,-63,127,127,-64,-71,7,5
-78,-68,127,127,-75,-64,-64,-71,7,5
-78,-69,127,-63,-75,-64,-64,-71,7,5
-78,-69,-75,-62,-75,-65,-64,127,7,5
-78,-68,127,-63,-76,127,-64,-72,7,5
-79,127,-76,-63,-75,-65,127,-72,7,5
-78,-68,127,-63,-75,-65,-64,-72,7,5
-79,127,-75,-63,-75,-65,-65,-73,7,5
-79,127,127,-63,-75,-65,-64,-72,7,5
-79,-69,-75,127,-75,-65,-65,-72,7,5
-78,-68,127,-63,-76,127,-65,-72,7,5
-79,-68,-75,-63,-76,-65,127,-73,7,5
-79,-69,-75,-63,-76,-65,-64,-72,7,5
-79,-68,127,-63,-75,-65,-65,-72,7,5
-78,-68,127,-63,-75,-65,-65,-72,7,5
-78,127,127,-63,-76,-65,127,-72,7,5
-78,-68,127,-63,-76,127,-64,-72,7,5
-79,-69,-76,-63,-75,-65,-64,-72,7,5
-78,127,127,-63,-75,127,-64,-72,7,5
-79,-69,127,-63,-75,-65,-64,-72,7,5
-79,-68,-75,-63,-75,-64,-64,-72,7,5
-78,-68,127,-63,127,-64,-64,-71,7,5
-78,-69,-77,-63,-75,-65,-65,-71,7,5
-80,-69,127,-63,-75,-65,127,-72,7,5
-79,-69,-76,-62,-76,-65,-64,-72,7,5
-79,127,-76,-62,-75,127,-65,127,7,5
-78,127,127,-62,-75,127,-64,127,7,5
-79,-68,-76,-62,-75,127,-65,127,7,5
-79,-69,-76,-62,-75,127,127,-71,7,5
-79,127,127,-62,-75,-65,-64,127,7,5
-79,-69,127,-62,-75,-65,-64,-71,7,5
-78,-69,127,-62,127,-65,-64,-72,7,5
-79,127,-77,-62,-76,127,-64,-72,7,5
-79,127,-76,127,-76,-65,127,-72,7,5
127,127,127,127,-75,-65,127,127,7,5
-79,-69,127,-62,-76,-65,-65,127,7,5
-79,127,-76,127,-75,-63,-65,-72,7,5
-78,-71,-76,-62,-75,127,-65,-72,7,5
-79,-69,-76,-62,-75,-65,-65,-71,7,5
-79,-69,127,-62,-75,-65,-64,127,7,5
-79,127,-76,-62,-76,-65,-64,-71,7,5
-79,-68,127,-62,-75,127,-64,-71,7,5
-78,-69,-76,-62,-75,-65,-65,-72,7,5
-79,127,127,127,-75,-65,-65,-72,7,5
127,127,127,-62,-75,-65,-65,-72,7,5
-79,127,127,127,-76,-65,-65,-71,7,5
-79,-69,127,127,-76,-65,-65,-72,7,5
-78,-69,-76,127,-75,127,-64,-72,7,5
-79,-70,127,-63,127,-65,-65,-73,7,5
-79,127,-76,-62,-75,-65,-64,-71,7,5
-79,-69,127,-63,-75,-65,127,127,7,5
-78,-69,127,-63,-75,127,-64,-71,7,5
127,-69,127,-63,-75,-65,-64,-71,7,5
-78,127,127,-63,-75,127,-65,-71,7,5
127,127,-75,-63,-75,-65,-64,-71,7,5
-79,-68,-75,-63,-75,-65,127,127,7,5
-78,-68,-76,-63,-75,127,-65,-72,7,5
127,-68,-76,127,-75,-65,-64,-71,7,5
-77,-69,-75,-63,-75,-65,-65,-71,7,5
-78,127,-75,127,-75,-65,-64,-71,7,5
127,127,127,-63,-76,-64,-65,127,7,5
-79,-69,127,-64,-75,-65,-65,-71,7,5
-78,-68,127,-63,-76,-65,-64,-72,7,5
-79,-69,127,-62,-75,-65,-64,-71,7,5
-78,127,-75,-62,-75,-65,-65,-71,7,5
-79,-69,127,-63,-75,-65,-64,127,7,5
-79,127,-75,127,127,127,-64,-71,7,5
127,-69,-75,-63,127,-65,-64,-71,7,5
-80,127,127,-63,-76,-65,-64,-72,7,5
127,127,127,-63,-76,127,-64,-72,7,5
-79,-68,127,127,-75,-65,127,-72,7,5
-80,127,-77,127,-76,127,-64,-71,7,5
-79,-69,-77,-62,127,-65,-65,127,7,5
-79,127,-76,-63,-77,-64,-64,-72,7,5
127,-69,127,-63,-76,127,-65,-72,7,5
-79,-68,127,-62,127,127,-64,-71,7,5
-79,-69,-76,-62,-76,127,-64,-71,7,5
127,-68,-76,-63,-76,127,-64,-71,7,5
-80,-68,127,-62,-75,-65,-65,-71,7,5
-80,-68,127,127,127,-65,-65,-71,7,5
127,-68,127,-62,-75,-65,127,-72,7,5
127,-68,127,-67,-75,127,-65,-71,7,5
-79,-68,127,-62,-76,-65,-65,-71,7,5
-80,127,-76,-62,-76,-65,-65,-71,7,5
127,127,-76,-62,-76,-65,-65,-72,7,5
-80,-68,-75,-62,-76,-65,-65,-71,7,5
-79,-68,127,127,-76,127,127,-73,7,5
-80,-69,-75,-62,-75,-65,-64,-73,7,5
-79,127,127,-62,-75,-65,-65,-72,7,5
-80,-68,-76,-62,-75,127,-65,-71,7,5
-80,-69,127,127,-75,127,-64,-71,7,5
-79,-68,-76,-62,127,127,-65,-71,7,5
-81,-69,127,-62,-74,-64,-64,-70,7,5
-80,-69,-78,-63,-75,127,127,-72,7,5
-79,-68,127,-63,-74,127,-64,-75,7,5
-81,-68,-78,-64,-75,-64,-64,127,7,5
-80,127,-77,-63,-75,-65,-64,127,7,5
-82,-68,127,127,-75,-65,-64,-71,7,5
-79,127,127,127,127,127,-64,-73,7,5
-79,-66,-76,127,-75,-65,-64,-72,7,5
-79,-66,127,-63,-75,127,-64,-72,7,5
-79,-66,127,-63,-76,-66,-64,-73,7,5
-79,127,127,127,-75,-66,127,-73,7,5
-79,-66,-76,-63,-75,-65,-64,-72,7,5
-80,-67,-76,127,-74,-65,-64,-73,7,5
127,-67,-76,-64,-75,-66,-64,-72,7,5
-80,-67,-74,127,-75,-66,-64,-72,7,5
-79,-67,127,-63,-75,-65,-64,127,7,5
-80,127,127,-63,-76,-66,-64,127,7,5
-79,127,127,127,-75,-66,-65,-72,7,5
127,-67,127,127,-75,-66,127,-71,7,5
127,127,127,-64,-76,127,-64,-73,7,5
-81,-68,-80,-63,-75,-66,-64,-72,7,5
-79,-67,-76,-64,-75,127,-64,-74,7,5
-79,127,127,127,-74,-66,-64,-73,7,5
-78,127,127,-66,127,-65,-64,127,7,5
-78,-66,127,-63,-76,127,-64,-73,7,5
-79,127,-75,-63,-75,-66,127,-72,7,5
-79,-67,-77,-63,-75,127,-64,-73,7,5
127,127,-78,-63,-75,127,-64,127,7,5
-79,-67,-77,-63,127,-65,-64,-73,7,5
-79,-67,-76,127,127,127,-64,-71,7,5
-79,127,127,-63,-75,127,-64,-71,7,5
-79,-67,-77,-63,-75,-65,-64,-71,7,5
127,127,-76,-63,-76,127,-64,-71,7,5
-79,-67,-78,127,-76,127,-64,127,7,5
-80,-67,-77,-63,-76,-65,-64,-72,7,5
-79,127,-76,-63,-76,-65,127,-71,7,5
127,127,127,-63,-76,-66,-64,-71,7,5
-80,127,-77,127,-76,127,127,-71,7,5
-79,-68,-77,127,-76,-65,-64,-71,7,5
